GroupPeriod,Period,group_event_set_id
742,630,1
743,199,1
744,352,1
747,728,1
748,559,1
749,66,1
750,411,1
751,58,1
752,669,1
753,712,1
756,228,1
757,612,1
759,174,1
760,657,1
762,186,1
763,266,1
764,889,1
765,202,1
766,454,1
767,879,1
768,207,1
772,497,1
773,129,1
774,444,1
775,295,1
777,296,1
778,637,1
779,537,1
780,853,1
781,909,1
782,291,1
783,816,1
784,23,1
786,417,1
787,79,1
790,999,1
791,481,1
792,38,1
793,267,1
794,819,1
795,683,1
796,20,1
797,480,1
798,956,1
799,389,1
800,525,1
801,407,1
802,603,1
803,674,1
804,438,1
805,991,1
806,69,1
807,137,1
809,393,1
810,726,1
811,367,1
815,851,1
816,949,1
817,972,1
818,67,1
820,938,1
821,53,1
822,406,1
823,834,1
825,371,1
826,221,1
827,230,1
829,684,1
830,571,1
831,263,1
832,4,1
833,968,1
834,319,1
835,458,1
836,26,1
837,177,1
838,45,1
839,540,1
841,375,1
842,141,1
843,225,1
845,148,1
846,118,1
847,378,1
848,163,1
849,796,1
851,782,1
854,510,1
855,33,1
856,744,1
860,455,1
861,567,1
862,421,1
863,829,1
864,977,1
865,966,1
866,35,1
867,599,1
868,60,1
869,254,1
870,25,1
873,560,1
874,925,1
875,210,1
876,805,1
877,803,1
878,194,1
879,408,1
881,681,1
883,260,1
884,250,1
885,778,1
887,31,1
888,795,1
889,96,1
890,381,1
891,251,1
892,897,1
893,955,1
894,386,1
895,831,1
897,596,1
899,927,1
901,824,1
903,543,1
904,310,1
905,161,1
906,198,1
908,336,1
910,538,1
911,793,1
912,191,1
913,374,1
914,704,1
915,706,1
917,993,1
918,392,1
919,178,1
920,7,1
923,155,1
924,679,1
925,826,1
926,877,1
927,57,1
928,54,1
932,849,1
936,780,1
937,611,1
938,823,1
939,190,1
940,426,1
941,693,1
942,287,1
944,376,1
945,447,1
947,429,1
950,78,1
951,570,1
952,520,1
953,102,1
955,119,1
956,51,1
958,420,1
959,992,1
960,677,1
961,794,1
962,623,1
963,653,1
964,125,1
967,504,1
968,272,1
969,656,1
971,629,1
972,718,1
973,50,1
974,799,1
976,624,1
977,613,1
978,648,1
979,768,1
980,126,1
981,495,1
982,874,1
983,770,1
984,698,1
985,10,1
986,918,1
987,167,1
988,70,1
989,398,1
990,42,1
991,594,1
992,890,1
994,873,1
995,511,1
996,95,1
998,153,1
999,489,1
1000,641,1
1001,648,1
1002,138,1
1004,165,1
1005,134,1
1007,84,1
1009,614,1
1011,549,1
1012,112,1
1013,736,1
1015,554,1
1016,531,1
1018,567,1
1019,553,1
1020,613,1
1021,199,1
1022,583,1
1023,756,1
1025,181,1
1026,72,1
1027,394,1
1028,856,1
1029,219,1
1030,624,1
1031,944,1
1032,964,1
1034,920,1
1035,804,1
1036,32,1
1037,947,1
1038,794,1
1039,731,1
1041,862,1
1042,792,1
1043,692,1
1047,119,1
1048,368,1
1050,547,1
1051,827,1
1053,369,1
1056,575,1
1057,967,1
1058,497,1
1060,10,1
1061,252,1
1062,41,1
1063,987,1
1064,371,1
1068,99,1
1069,965,1
1070,878,1
1072,540,1
1073,859,1
1074,680,1
1075,938,1
1076,841,1
1077,994,1
1078,280,1
1080,651,1
1081,715,1
1082,306,1
1083,334,1
1085,31,1
1086,469,1
1087,455,1
1088,100,1
1090,882,1
1091,56,1
1092,284,1
1093,362,1
1096,556,1
1097,557,1
1099,155,1
1101,384,1
1102,379,1
1103,22,1
1104,308,1
1106,897,1
1107,997,1
1109,247,1
1111,581,1
1113,542,1
1114,598,1
1115,631,1
1116,953,1
1117,96,1
1118,597,1
1121,832,1
1122,875,1
1123,981,1
1124,559,1
1127,534,1
1130,640,1
1132,300,1
1133,978,1
1134,928,1
1138,484,1
1139,915,1
1141,615,1
1144,114,1
1146,454,1
1148,338,1
1149,800,1
1150,126,1
1151,45,1
1154,793,1
1157,912,1
1158,322,1
1159,5,1
1161,289,1
1163,642,1
1164,667,1
1165,926,1
1168,30,1
1172,333,1
1173,666,1
1174,795,1
1176,8,1
1177,55,1
1178,649,1
1179,759,1
1182,476,1
1183,63,1
1185,18,1
1186,249,1
1187,555,1
1188,541,1
1189,720,1
1190,390,1
1191,675,1
1192,475,1
1194,884,1
1195,694,1
1196,397,1
1197,434,1
1198,202,1
1199,536,1
1200,966,1
1203,932,1
1204,823,1
1205,408,1
1206,506,1
1208,758,1
1209,751,1
1210,895,1
1211,242,1
1212,600,1
1213,654,1
1214,269,1
1215,1000,1
1219,431,1
1220,1,1
1221,326,1
1222,27,1
1223,704,1
1224,481,1
1225,317,1
1226,366,1
1227,103,1
1228,629,1
1229,604,1
1230,9,1
1231,323,1
1232,290,1
1233,574,1
1234,330,1
1235,909,1
1237,887,1
1238,375,1
1239,514,1
1243,97,1
1244,620,1
1245,774,1
1248,198,1
1249,659,1
1251,940,1
1252,635,1
1254,266,1
1255,401,1
1257,950,1
1258,782,1
1259,990,1
1260,105,1
1261,589,1
1262,474,1
1263,106,1
1266,942,1
1267,416,1
1268,406,1
1269,879,1
1270,38,1
1271,231,1
1272,456,1
1274,960,1
1275,658,1
1276,543,1
1277,513,1
1278,246,1
1279,424,1
1280,435,1
1281,227,1
1282,244,1
1283,725,1
1284,682,1
1285,812,1
1286,526,1
1287,816,1
1289,617,1
1290,315,1
1291,780,1
1293,872,1
1294,241,1
1297,346,1
1298,161,1
1299,842,1
1300,113,1
1301,684,1
1304,945,1
1305,263,1
1306,221,1
1307,16,1
1308,874,1
1309,425,1
1310,279,1
1311,820,1
1314,622,1
1316,295,1
1319,128,1
1320,281,1
1321,118,1
1322,623,1
1323,329,1
1325,153,1
1326,386,1
1327,744,1
1328,746,1
1329,344,1
1330,372,1
1331,251,1
1332,460,1
1335,989,1
1336,421,1
1337,159,1
1338,190,1
1339,69,1
1340,288,1
1341,655,1
1342,560,1
1344,509,1
1345,450,1
1346,19,1
1347,310,1
1348,230,1
1349,610,1
1350,480,1
1352,107,1
1353,517,1
1354,451,1
1355,148,1
1356,189,1
1357,907,1
1358,145,1
1360,500,1
1361,711,1
1362,462,1
1363,891,1
1364,320,1
1365,209,1
1366,933,1
1367,789,1
1368,98,1
1369,791,1
1370,706,1
1371,303,1
1372,787,1
1373,839,1
1374,492,1
1375,679,1
1376,769,1
1377,502,1
1378,577,1
1379,331,1
1382,638,1
1383,836,1
1384,67,1
1385,532,1
1386,893,1
1388,783,1
1389,984,1
1390,763,1
1391,260,1
1392,75,1
1393,229,1
1394,316,1
1395,749,1
1397,144,1
1398,683,1
1399,858,1
1400,324,1
1401,927,1
1402,727,1
1403,678,1
1404,607,1
1405,272,1
1406,160,1
1407,740,1
1408,564,1
1409,224,1
1410,354,1
1414,164,1
1415,268,1
1416,464,1
1417,86,1
1418,184,1
1419,898,1
1420,378,1
1421,23,1
1423,426,1
1425,60,1
1426,807,1
1427,886,1
1429,211,1
1430,404,1
1431,370,1
1432,968,1
1433,805,1
1434,603,1
1437,64,1
1438,387,1
1439,781,1
1440,700,1
1441,922,1
1442,899,1
1443,463,1
1444,691,1
1445,660,1
1446,273,1
1447,537,1
1448,552,1
1449,51,1
1451,265,1
1452,332,1
1453,36,1
1454,70,1
1455,293,1
1457,466,1
1459,154,1
1460,498,1
1461,287,1
1462,186,1
1463,873,1
1466,548,1
1470,657,1
1471,568,1
1472,594,1
1474,124,1
1475,970,1
1477,569,1
1481,931,1
1482,441,1
1483,4,1
1484,676,1
1487,285,1
1488,929,1
1489,616,1
1490,916,1
1492,852,1
1493,54,1
1494,102,1
1495,262,1
1496,504,1
1497,688,1
1498,525,1
1499,799,1
1500,489,1
1501,491,1
1505,473,1
1506,611,1
1507,240,1
1508,95,1
1509,943,1
1510,890,1
1511,762,1
1512,662,1
1513,971,1
1514,25,1
1515,340,1
1516,15,1
1517,151,1
1518,243,1
1519,930,1
1520,510,1
1521,53,1
1522,130,1
1523,360,1
1524,801,1
1526,238,1
1527,59,1
1528,311,1
1529,846,1
1530,936,1
1531,768,1
1533,82,1
1536,530,1
1537,182,1
1538,428,1
1539,992,1
1541,325,1
1544,490,1
1545,722,1
1547,174,1
1548,26,1
1549,673,1
1550,962,1
1551,313,1
1552,646,1
1553,234,1
1554,141,1
1555,191,1
1556,757,1
1558,918,1
1559,339,1
1560,79,1
1561,738,1
1562,698,1
1563,250,1
1564,834,1
1566,652,1
1567,949,1
1568,519,1
1569,410,1
1571,977,1
1572,194,1
1574,382,1
1575,175,1
1576,975,1
1578,208,1
1579,734,1
1580,305,1
1581,225,1
1584,602,1
1585,173,1
1586,405,1
1587,972,1
1588,399,1
1589,612,1
1591,520,1
1592,348,1
1594,150,1
1595,68,1
1598,904,1
1599,35,1
1600,133,1
1601,784,1
1603,864,1
1604,89,1
1605,991,1
1607,146,1
1609,948,1
1612,958,1
1613,639,1
1614,261,1
1615,258,1
1617,135,1
1618,487,1
1619,377,1
1620,712,1
1621,299,1
1622,586,1
1623,798,1
1625,494,1
1626,596,1
1627,88,1
1629,349,1
1630,341,1
1631,117,1
1632,770,1
1633,985,1
1635,584,1
1636,282,1
1637,376,1
1638,522,1
1639,578,1
1643,50,1
1644,142,1
1645,818,1
1648,690,1
1649,389,1
1652,650,1
1653,302,1
1654,167,1
1655,681,1
1657,409,1
1658,213,1
1659,733,1
1660,367,1
1661,753,1
1662,779,1
1663,726,1
1664,413,1
1665,458,1
1666,396,1
1667,511,1
1668,195,1
1670,77,1
1672,327,1
1675,910,1
1676,270,1
1677,147,1
1678,952,1
1679,312,1
1680,663,1
1681,773,1
1683,380,1
1684,925,1
1685,87,1
1687,644,1
1688,171,1
1689,643,1
1690,771,1
1691,233,1
1692,813,1
1693,529,1
1697,108,1
1698,351,1
1700,533,1
1701,125,1
1702,717,1
1703,661,1
1704,412,1
1705,829,1
1707,565,1
1708,772,1
1709,392,1
1710,6,1
1711,999,1
1713,860,1
1715,855,1
1717,495,1
1719,998,1
1720,674,1
1721,528,1
1724,752,1
1725,420,1
1726,402,1
1730,939,1
1731,220,1
1733,937,1
1737,561,1
1739,819,1
1740,274,1
1741,608,1
1744,788,1
1745,177,1
1746,889,1
1747,618,1
1748,881,1
1749,228,1
1750,61,1
1752,140,1
1753,296,1
1754,821,1
1757,297,1
1758,276,1
1759,669,1
1760,423,1
1761,254,1
1762,621,1
1763,129,1
1765,955,1
1766,427,1
1767,319,1
1768,785,1
1769,625,1
1770,212,1
1771,765,1
1772,20,1
1773,811,1
1774,986,1
1775,844,1
1778,381,1
1779,645,1
1781,178,1
1782,216,1
1783,257,1
1784,505,1
1785,152,1
1786,143,1
1787,826,1
1788,429,1
1789,267,1
1790,131,1
1791,374,1
1792,888,1
1793,833,1
1795,361,1
1796,34,1
1797,92,1
1798,304,1
1799,57,1
1800,828,1
1801,599,1
1802,121,1
1803,85,1
1804,438,1
1805,49,1
1806,158,1
1807,383,1
1808,465,1
1809,677,1
1810,359,1
1811,535,1
1812,693,1
1813,849,1
1814,710,1
1816,358,1
1817,546,1
1819,956,1
1821,74,1
1822,37,1
1823,179,1
1824,192,1
1825,7,1
1826,814,1
1828,205,1
1829,483,1
1831,558,1
1833,42,1
1834,705,1
1835,309,1
1836,14,1
1837,728,1
1838,201,1
1841,571,1
1842,169,1
1843,869,1
1845,94,1
1846,318,1
1848,687,1
1849,716,1
1850,2,1
1851,432,1
1852,883,1
1854,707,1
1855,512,1
1856,563,1
1858,702,1
1859,983,1
1860,479,1
1861,345,1
1862,995,1
1863,743,1
1865,914,1
1866,941,1
1867,71,1
1868,825,1
1869,328,1
1870,356,1
1871,703,1
1873,207,1
1874,210,1
1875,587,1
1876,188,1
1878,436,1
1879,745,1
1880,335,1
1881,653,1
1882,136,1
1883,291,1
1884,193,1
1885,137,1
1886,877,1
1887,62,1
1888,840,1
1889,718,1
1890,894,1
1891,433,1
1892,197,1
1893,236,1
1894,411,1
1895,803,1
1896,857,1
1897,248,1
1900,737,1
1901,778,1
1902,156,1
1903,417,1
1905,415,1
1907,48,1
1908,352,1
1909,719,1
1910,444,1
1912,337,1
1915,809,1
1916,796,1
1917,632,1
1918,419,1
1919,116,1
1920,730,1
1921,508,1
1922,187,1
1923,786,1
1924,422,1
1925,185,1
1926,919,1
1927,78,1
1928,544,1
1929,850,1
1930,777,1
1932,867,1
1933,973,1
1934,656,1
1935,353,1
1938,58,1
1939,810,1
1940,851,1
1941,336,1
1942,539,1
1943,993,1
1944,570,1
1945,524,1
1946,741,1
1947,496,1
1948,461,1
1951,924,1
1952,239,1
1954,393,1
1955,255,1
1956,637,1
1957,398,1
1958,572,1
1960,831,1
1961,33,1
1962,647,1
1963,903,1
1964,905,1
1966,764,1
1967,701,1
1971,163,1
1972,866,1
1973,407,1
1974,73,1
1976,824,1
1977,440,1
1978,516,1
1979,66,1
1980,627,1
1981,670,1
1982,538,1
1984,447,1
1985,449,1
1987,641,1
1988,278,1
1989,206,1
1990,630,1
1991,853,1
1992,923,1
1993,457,1
1994,797,1
1995,817,1
1996,21,1
1997,934,1
1999,672,1
2001,325,1
2002,584,1
2003,789,1
2004,278,1
2006,447,1
2007,647,1
2008,905,1
2011,212,1
2012,914,1
2013,108,1
2014,967,1
2015,642,1
2016,129,1
2017,942,1
2018,553,1
2019,138,1
2021,55,1
2022,169,1
2023,285,1
2024,840,1
2025,875,1
2026,677,1
2027,51,1
2028,345,1
2029,738,1
2031,785,1
2033,293,1
2036,155,1
2037,572,1
2039,832,1
2041,489,1
2042,707,1
2043,855,1
2044,933,1
2045,681,1
2046,883,1
2047,736,1
2048,660,1
2049,32,1
2050,436,1
2051,73,1
2052,199,1
2053,434,1
2054,242,1
2058,450,1
2060,546,1
2063,659,1
2065,810,1
2066,730,1
2067,312,1
2068,74,1
2069,31,1
2070,541,1
2073,339,1
2074,346,1
2075,616,1
2076,128,1
2077,193,1
2078,916,1
2079,538,1
2080,260,1
2081,654,1
2082,148,1
2083,238,1
2085,154,1
2086,20,1
2088,733,1
2089,547,1
2090,851,1
2091,924,1
2092,86,1
2093,743,1
2095,173,1
2096,210,1
2097,249,1
2098,555,1
2099,432,1
2101,881,1
2102,543,1
2103,331,1
2104,937,1
2106,254,1
2107,143,1
2109,944,1
2110,270,1
2111,564,1
2112,792,1
2113,67,1
2114,289,1
2115,41,1
2116,332,1
2117,15,1
2118,641,1
2120,228,1
2121,670,1
2122,412,1
2123,653,1
2124,56,1
2125,310,1
2127,269,1
2128,652,1
2129,349,1
2130,423,1
2131,749,1
2133,205,1
2134,583,1
2137,950,1
2138,756,1
2139,675,1
2140,570,1
2141,877,1
2142,163,1
2143,925,1
2144,63,1
2146,449,1
2148,922,1
2149,986,1
2150,684,1
2151,886,1
2153,989,1
2154,744,1
2156,22,1
2157,632,1
2158,751,1
2160,287,1
2161,425,1
2162,267,1
2164,920,1
2165,833,1
2166,114,1
2169,377,1
2170,421,1
2171,328,1
2172,506,1
2175,638,1
2177,68,1
2178,23,1
2179,454,1
2180,71,1
2181,146,1
2182,574,1
2183,753,1
2184,401,1
2185,673,1
2186,251,1
2187,144,1
2189,213,1
2190,777,1
2191,637,1
2192,121,1
2197,878,1
2198,655,1
2199,134,1
2200,966,1
2201,850,1
2202,177,1
2203,918,1
2205,514,1
2206,236,1
2208,303,1
2211,895,1
2212,784,1
2213,99,1
2214,519,1
2216,209,1
2218,781,1
2220,623,1
2221,419,1
2222,687,1
2223,431,1
2224,19,1
2225,912,1
2226,978,1
2227,505,1
2231,829,1
2232,581,1
2233,795,1
2234,366,1
2236,255,1
2237,941,1
2238,702,1
2239,554,1
2240,106,1
2241,998,1
2242,187,1
2244,836,1
2245,494,1
2246,335,1
2247,867,1
2248,894,1
2249,716,1
2252,603,1
2253,481,1
2254,635,1
2255,983,1
2256,599,1
2257,257,1
2258,973,1
2259,648,1
2260,779,1
2261,496,1
2265,438,1
2266,351,1
2267,158,1
2269,282,1
2270,995,1
2271,460,1
2274,706,1
2275,161,1
2276,661,1
2277,156,1
2278,202,1
2281,621,1
2282,683,1
2283,625,1
2284,812,1
2286,284,1
2287,250,1
2288,955,1
2289,5,1
2291,164,1
2292,409,1
2293,719,1
2295,956,1
2298,318,1
2299,290,1
2300,188,1
2301,458,1
2302,704,1
2303,479,1
2304,662,1
2305,380,1
2306,656,1
2308,491,1
2309,119,1
2310,612,1
2311,672,1
2312,561,1
2313,620,1
2314,923,1
2315,135,1
2316,945,1
2317,333,1
2318,140,1
2321,422,1
2322,397,1
2323,827,1
2324,559,1
2325,21,1
2326,354,1
2327,600,1
2328,309,1
2330,69,1
2331,904,1
2332,556,1
2335,793,1
2336,211,1
2337,578,1
2338,322,1
2340,50,1
2341,35,1
2342,95,1
2343,985,1
2344,791,1
2345,171,1
2347,201,1
2348,575,1
2349,909,1
2350,393,1
2351,813,1
2352,113,1
2353,384,1
2354,18,1
2356,145,1
2357,279,1
2360,531,1
2361,569,1
2362,404,1
2363,741,1
2365,798,1
2367,492,1
2368,490,1
2370,261,1
2371,940,1
2372,807,1
2373,246,1
2374,362,1
2375,700,1
2376,915,1
2377,64,1
2379,457,1
2380,512,1
2381,324,1
2382,763,1
2383,819,1
2385,77,1
2386,725,1
2388,469,1
2390,718,1
2392,759,1
2393,48,1
2394,783,1
2397,844,1
2398,16,1
2399,167,1
2403,737,1
2404,49,1
2405,8,1
2406,604,1
2408,441,1
2410,100,1
2412,59,1
2414,804,1
2415,240,1
2416,248,1
2418,530,1
2419,931,1
2420,939,1
2421,78,1
2422,102,1
2423,382,1
2424,990,1
2426,341,1
2427,962,1
2428,75,1
2431,402,1
2432,999,1
2433,952,1
2434,762,1
2437,645,1
2438,680,1
2439,159,1
2440,549,1
2441,263,1
2443,420,1
2444,993,1
2445,563,1
2446,780,1
2447,302,1
2449,679,1
2450,571,1
2452,370,1
2454,252,1
2456,533,1
2457,782,1
2458,174,1
2459,691,1
2460,96,1
2463,317,1
2464,82,1
2467,475,1
2468,860,1
2469,33,1
2471,502,1
2472,887,1
2473,426,1
2475,799,1
2476,444,1
2477,666,1
2478,535,1
2479,281,1
2480,947,1
2481,536,1
2482,977,1
2483,690,1
2484,701,1
2485,818,1
2486,765,1
2487,932,1
2488,186,1
2489,124,1
2490,53,1
2491,175,1
2492,348,1
2493,387,1
2494,2,1
2495,34,1
2496,846,1
2497,38,1
2499,151,1
2501,516,1
2502,586,1
2503,866,1
2504,794,1
2505,873,1
2508,243,1
2509,758,1
2512,500,1
2513,715,1
2515,195,1
2516,315,1
2517,495,1
2518,376,1
2519,520,1
2520,295,1
2521,926,1
2523,231,1
2524,771,1
2525,62,1
2526,640,1
2527,560,1
2530,787,1
2534,329,1
2535,1000,1
2536,598,1
2537,88,1
2538,740,1
2539,825,1
2540,352,1
2542,786,1
2543,728,1
2544,396,1
2545,511,1
2546,528,1
2548,70,1
2549,542,1
2550,480,1
2551,330,1
2552,413,1
2553,234,1
2554,991,1
2555,910,1
2556,389,1
2557,522,1
2558,141,1
2559,943,1
2560,540,1
2561,649,1
2562,392,1
2563,596,1
2564,358,1
2565,874,1
2566,972,1
2567,884,1
2568,678,1
2569,712,1
2570,241,1
2572,105,1
2575,970,1
2576,639,1
2577,820,1
2578,821,1
2580,676,1
2581,618,1
2582,230,1
2583,524,1
2584,372,1
2585,508,1
2587,451,1
2588,745,1
2589,216,1
2590,631,1
2591,337,1
2592,987,1
2593,862,1
2594,462,1
2595,509,1
2599,427,1
2600,116,1
2601,484,1
2603,428,1
2604,379,1
2605,407,1
2607,953,1
2608,300,1
2609,811,1
2610,353,1
2612,262,1
2613,888,1
2614,233,1
2615,326,1
2616,734,1
2618,87,1
2619,58,1
2620,669,1
2621,117,1
2622,179,1
2623,534,1
2624,539,1
2625,125,1
2626,703,1
2627,415,1
2628,150,1
2629,229,1
2630,613,1
2631,817,1
2633,773,1
2634,602,1
2635,36,1
2636,356,1
2640,89,1
2641,608,1
2642,907,1
2643,849,1
2644,717,1
2645,722,1
2647,841,1
2648,630,1
2649,268,1
2650,126,1
2651,416,1
2652,975,1
2653,274,1
2654,42,1
2656,97,1
2657,323,1
2658,552,1
2659,334,1
2661,948,1
2662,889,1
2663,192,1
2664,131,1
2665,629,1
2667,103,1
2669,410,1
2671,800,1
2674,133,1
2676,381,1
2677,54,1
2679,79,1
2680,92,1
2681,368,1
2683,558,1
2684,852,1
2685,483,1
2687,797,1
2688,731,1
2689,587,1
2691,440,1
2692,627,1
2693,658,1
2694,1,1
2695,568,1
2696,720,1
2698,831,1
2699,752,1
2700,37,1
2701,394,1
2702,291,1
2703,386,1
2704,726,1
2705,764,1
2706,316,1
2708,220,1
2709,66,1
2710,208,1
2711,244,1
2712,964,1
2713,375,1
2714,864,1
2715,456,1
2717,622,1
2718,960,1
2719,320,1
2721,872,1
2723,61,1
2725,594,1
2726,801,1
2727,529,1
2728,26,1
2729,360,1
2730,869,1
2731,958,1
2732,466,1
2734,674,1
2735,824,1
2736,746,1
2739,178,1
2740,296,1
2741,319,1
2742,834,1
2745,190,1
2746,464,1
2747,510,1
2748,152,1
2750,650,1
2751,207,1
2752,239,1
