,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
62,54,893,1,1299,2,0.084417075
63,56,898,1,1306,2,0.46101916
64,56,898,1,1307,2,0.738529
65,57,526,1,744,2,0.33980006
66,58,722,1,1041,2,0.40381175
67,58,722,1,1042,2,0.47022402
68,58,722,1,1043,2,0.088860855
69,58,722,1,1044,2,0.68669844
70,60,429,1,624,2,0.5823716
71,60,429,1,625,2,0.6720484
72,60,429,1,626,2,0.53863186
73,61,653,1,936,2,0.28934565
74,62,58,1,86,2,0.26981884
75,63,851,1,1236,2,0.123037964
76,63,851,1,1237,2,0.49679983
77,64,240,1,334,2,0.5153719
78,66,366,1,509,2,0.7786234
79,66,366,1,511,2,0.5703115
80,69,758,1,1099,2,0.907913
81,69,758,1,1100,2,0.44307774
82,71,852,1,1238,2,0.11240874
83,74,56,1,83,2,0.70782864
84,75,419,1,597,2,0.10555598
85,76,812,1,1187,2,0.17500491
86,77,702,1,1009,2,0.91920066
87,77,702,1,1010,2,0.08129252
88,81,891,1,1297,2,0.618252
89,85,250,1,346,2,0.9829428
90,86,500,1,712,2,0.5348718
91,87,179,1,263,2,0.5453453
92,87,179,1,264,2,0.35582057
93,88,36,1,59,2,0.027586786
94,89,19,1,31,2,0.9102649
95,90,849,1,1234,2,0.39798594
96,93,719,1,1037,2,0.95227814
97,96,673,1,969,2,0.9569437
98,98,369,1,515,2,0.4428202
99,100,142,1,197,2,0.9821994
100,100,142,1,198,2,0.1412512
101,101,547,1,783,2,0.17207655
102,102,202,1,295,2,0.8876637
103,103,793,1,1156,2,0.68404466
104,104,323,1,453,2,0.6846492
105,105,289,1,404,2,0.086159326
106,107,578,1,831,2,0.4579339
107,107,578,1,832,2,0.1381662
108,111,410,1,580,2,0.99284375
109,111,410,1,581,2,0.5213573
110,112,792,1,1153,2,0.4787512
111,114,543,1,778,2,0.2336578
112,115,207,1,299,2,0.9291001
113,116,731,1,1055,2,0.9862024
114,117,561,1,806,2,0.18658245
115,118,272,1,381,2,0.75610566
116,118,272,1,382,2,0.7247634
117,119,655,1,941,2,0.9834028
118,121,73,1,110,2,0.15670957
119,122,932,1,1350,2,0.64303607
120,123,698,1,1002,2,0.20445141
121,124,650,1,931,2,0.80099505
122,124,650,1,932,2,0.5064529
123,129,372,1,520,2,0.28087407
124,130,877,1,1270,2,0.7042328
125,130,877,1,1272,2,0.9583589
126,132,378,1,529,2,0.6241107
127,132,378,1,530,2,0.6088926
128,135,734,1,1059,2,0.56818694
129,135,734,1,1060,2,0.346643
130,138,238,1,331,2,0.9976162
131,140,397,1,557,2,0.38232517
132,140,397,1,558,2,0.19980665
133,141,952,1,1380,2,0.8957095
134,141,952,1,1381,2,0.76389
135,142,836,1,1224,2,0.104005136
136,145,850,1,1235,2,0.4374249
137,146,672,1,967,2,0.53287077
138,147,432,1,628,2,0.5771869
139,147,432,1,629,2,0.72109824
140,147,432,1,630,2,0.8325649
141,149,995,1,1441,2,0.89282614
142,150,87,1,127,2,0.2414293
143,151,513,1,730,2,0.09401155
144,154,990,1,1432,2,0.48823792
145,155,992,1,1436,2,0.8592714
146,156,84,1,122,2,0.28676862
147,156,84,1,123,2,0.35222837
148,157,473,1,679,2,0.622931
149,157,473,1,681,2,0.48900312
150,158,30,1,47,2,0.30353025
151,160,771,1,1119,2,0.99157447
152,160,771,1,1121,2,0.8471685
153,161,824,1,1205,2,0.80356944
154,162,701,1,1008,2,0.114034854
155,163,541,1,772,2,0.91591644
156,163,541,1,773,2,0.8022557
157,164,421,1,601,2,0.74187315
158,164,421,1,602,2,0.16494864
159,165,568,1,813,2,0.76559025
160,166,150,1,215,2,0.63688606
161,166,150,1,216,2,0.38283622
162,167,740,1,1068,2,0.5731517
163,167,740,1,1069,2,0.6919426
164,167,740,1,1071,2,0.72535336
165,168,804,1,1175,2,0.76181597
166,169,59,1,88,2,0.45447007
167,170,284,1,399,2,0.99842715
168,171,463,1,669,2,0.6407144
169,174,300,1,414,2,0.043951992
170,175,408,1,578,2,0.12313124
171,177,964,1,1394,2,0.34413025
172,178,934,1,1354,2,0.9768223
173,178,934,1,1355,2,0.33880082
174,179,417,1,594,2,0.99804986
175,179,417,1,595,2,0.7208909
176,179,417,1,596,2,0.097073235
177,181,95,1,135,2,0.19748858
178,182,86,1,126,2,0.8198894
179,184,221,1,312,2,0.19134833
180,187,816,1,1192,2,0.7939918
181,187,816,1,1194,2,0.003990994
182,188,669,1,959,2,0.21530582
183,188,669,1,960,2,0.7828297
184,188,669,1,961,2,0.3062578
185,188,669,1,963,2,0.097978145
186,188,669,1,964,2,0.68773085
187,189,549,1,788,2,0.63870025
188,189,549,1,789,2,0.12421297
189,190,143,1,199,2,0.107149206
190,192,807,1,1179,2,0.23265888
191,192,807,1,1180,2,0.23428395
192,193,254,1,351,2,0.1340187
193,193,254,1,352,2,0.4087432
194,194,586,1,837,2,0.32024786
195,195,169,1,248,2,0.844759
196,195,169,1,250,2,0.6380671
197,199,335,1,471,2,0.3973765
198,199,335,1,472,2,0.19278514
199,199,335,1,473,2,0.4018484
200,200,676,1,972,2,0.8499877
201,200,676,1,973,2,0.3178495
202,202,638,1,912,2,0.09691471
203,203,41,1,65,2,0.97553176
204,203,41,1,67,2,0.6880455
205,207,567,1,812,2,0.33893192
206,208,869,1,1260,2,0.90246695
207,208,869,1,1261,2,0.3593306
208,210,694,1,1001,2,0.13701628
209,211,774,1,1124,2,0.91708535
210,213,112,1,154,2,0.019952519
211,213,112,1,155,2,0.52156866
212,213,112,1,156,2,0.88854414
213,213,112,1,157,2,0.2823262
214,214,62,1,93,2,0.06863303
215,216,660,1,947,2,0.49457002
216,216,660,1,948,2,0.85171735
217,217,32,1,52,2,0.022956794
218,219,361,1,507,2,0.59756297
219,221,512,1,727,2,0.5075516
220,221,512,1,728,2,0.42602417
221,221,512,1,729,2,0.46490142
222,222,594,1,840,2,0.7663134
223,223,305,1,419,2,0.9247965
224,223,305,1,420,2,0.56024235
225,223,305,1,421,2,0.11146445
226,224,379,1,531,2,0.42735776
227,224,379,1,532,2,0.21487357
228,224,379,1,534,2,0.031675026
229,226,607,1,866,2,0.45660457
230,226,607,1,867,2,0.5944601
231,226,607,1,869,2,0.082053825
232,226,607,1,870,2,0.48485413
233,227,370,1,516,2,0.44586855
234,229,444,1,643,2,0.44733
235,229,444,1,644,2,0.83630997
236,230,187,1,276,2,0.24340639
237,231,146,1,208,2,0.48818922
238,231,146,1,209,2,0.6224112
239,231,146,1,210,2,0.39844495
240,234,711,1,1024,2,0.5828106
241,234,711,1,1025,2,0.91229194
242,235,823,1,1204,2,0.21229811
243,236,184,1,271,2,0.52100325
244,237,178,1,262,2,0.33219472
245,238,481,1,689,2,0.69759816
246,238,481,1,690,2,0.327203
247,238,481,1,691,2,0.25455394
248,241,530,1,748,2,0.24894981
249,241,530,1,750,2,0.64984995
250,241,530,1,751,2,0.9307599
251,242,185,1,272,2,0.42278937
252,242,185,1,273,2,0.5188871
253,243,328,1,459,2,0.23491728
254,244,797,1,1164,2,0.5133831
255,244,797,1,1165,2,0.3561053
256,245,800,1,1169,2,0.74620456
257,248,726,1,1047,2,0.5537282
258,248,726,1,1048,2,0.5475877
259,248,726,1,1049,2,0.5648212
260,249,788,1,1146,2,0.8929136
261,249,788,1,1147,2,0.38948527
262,250,933,1,1351,2,0.13215642
263,250,933,1,1352,2,0.24873492
264,250,933,1,1353,2,0.25736704
265,252,491,1,702,2,0.5704623
266,254,859,1,1248,2,0.5466344
267,254,859,1,1249,2,0.3844375
268,256,9,1,13,2,0.2003401
269,256,9,1,14,2,0.8031098
270,256,9,1,15,2,0.41044152
271,256,9,1,16,2,0.69098806
272,258,803,1,1172,2,0.9185735
273,258,803,1,1173,2,0.8297192
274,258,803,1,1174,2,0.5390668
275,259,141,1,193,2,0.18129732
276,259,141,1,194,2,0.9726096
277,261,316,1,436,2,0.46634516
278,261,316,1,437,2,0.018818967
279,261,316,1,438,2,0.43150398
280,261,316,1,439,2,0.38952938
281,261,316,1,440,2,0.5326966
282,263,622,1,891,2,0.42399067
283,264,304,1,418,2,0.327364
284,265,428,1,623,2,0.14814225
285,268,535,1,759,2,0.83747417
286,268,535,1,760,2,0.5856541
287,268,535,1,761,2,0.15055011
288,269,730,1,1053,2,0.28383198
289,269,730,1,1054,2,0.55680776
290,270,177,1,259,2,0.6164372
291,270,177,1,260,2,0.13427767
292,271,474,1,682,2,0.1772197
293,271,474,1,683,2,0.14755216
294,272,37,1,60,2,0.20192151
295,273,509,1,721,2,0.9185371
296,273,509,1,722,2,0.29998738
297,274,618,1,883,2,0.974723
298,274,618,1,884,2,0.45546693
299,274,618,1,886,2,0.390166
300,276,484,1,694,2,0.9475156
301,276,484,1,696,2,0.09831767
302,277,525,1,741,2,0.26108328
303,277,525,1,742,2,0.5653917
304,277,525,1,743,2,0.32095653
305,280,145,1,205,2,0.54998845
306,280,145,1,206,2,0.74559295
307,280,145,1,207,2,0.65723705
308,281,741,1,1072,2,0.69678354
309,281,741,1,1073,2,0.16389129
310,281,741,1,1074,2,0.6921835
311,282,645,1,923,2,0.6083626
312,283,564,1,810,2,0.5779038
313,284,340,1,481,2,0.83446956
314,284,340,1,482,2,0.36888176
315,285,991,1,1433,2,0.68636155
316,285,991,1,1434,2,0.64557636
317,285,991,1,1435,2,0.9187074
318,287,67,1,100,2,0.8232521
319,287,67,1,101,2,0.7065555
320,288,706,1,1018,2,0.3188738
321,288,706,1,1019,2,0.4826015
322,289,225,1,315,2,0.09976962
323,289,225,1,316,2,0.5500429
324,289,225,1,318,2,0.055972874
325,290,48,1,71,2,0.3092639
326,291,786,1,1143,2,0.27302566
327,292,866,1,1257,2,0.074397236
328,292,866,1,1258,2,0.8513152
329,293,451,1,650,2,0.3827292
330,297,517,1,734,2,0.5679858
331,297,517,1,735,2,0.73028356
332,298,743,1,1076,2,0.3057584
333,298,743,1,1078,2,0.4187448
334,300,945,1,1371,2,0.24903847
335,301,738,1,1065,2,0.41484928
336,301,738,1,1067,2,0.057365026
337,302,367,1,512,2,0.6266701
338,304,431,1,627,2,0.72195315
339,305,720,1,1039,2,0.63603806
340,305,720,1,1040,2,0.49210966
341,306,725,1,1045,2,0.9993753
342,306,725,1,1046,2,0.12584153
343,308,269,1,379,2,0.9095407
344,310,315,1,434,2,0.7467551
345,311,993,1,1438,2,0.22329062
346,312,829,1,1218,2,0.6728642
347,313,929,1,1344,2,0.4747054
348,314,700,1,1004,2,0.6336805
349,314,700,1,1006,2,0.9047156
350,314,700,1,1007,2,0.9578527
351,315,186,1,274,2,0.89267874
352,315,186,1,275,2,0.7118614
353,316,805,1,1176,2,0.10931911
354,316,805,1,1177,2,0.7007077
355,316,805,1,1178,2,0.21871386
356,317,210,1,302,2,0.68079585
357,318,165,1,242,2,0.96074015
358,319,75,1,113,2,0.18178107
359,319,75,1,114,2,0.9711467
360,320,276,1,387,2,0.19816186
361,320,276,1,388,2,0.237059
362,321,583,1,835,2,0.0316028
363,322,318,1,443,2,0.08116105
364,322,318,1,446,2,0.644663
365,323,191,1,280,2,0.11348922
366,323,191,1,281,2,0.27974766
367,325,658,1,945,2,0.30043867
368,326,425,1,613,2,0.8337401
369,326,425,1,615,2,0.6311451
370,326,425,1,616,2,0.7408653
371,326,425,1,617,2,0.34280458
372,328,826,1,1211,2,0.12437622
373,328,826,1,1212,2,0.06696433
374,330,919,1,1326,2,0.70666564
375,330,919,1,1327,2,0.21495362
376,330,919,1,1328,2,0.73629415
377,330,919,1,1329,2,0.39863718
378,332,811,1,1186,2,0.22110792
379,334,817,1,1195,2,0.44402823
380,336,780,1,1131,2,0.6501741
381,336,780,1,1132,2,0.05105567
382,337,74,1,111,2,0.14359878
383,337,74,1,112,2,0.9351681
384,339,351,1,493,2,0.50198936
385,340,971,1,1408,2,0.48606166
386,340,971,1,1409,2,0.22074741
387,342,927,1,1341,2,0.29642478
388,343,546,1,781,2,0.37651318
389,344,610,1,873,2,0.5450506
390,345,70,1,106,2,0.66991377
391,347,522,1,739,2,0.34028915
392,349,212,1,305,2,0.3254937
393,350,258,1,361,2,0.5055522
394,350,258,1,363,2,0.26805493
395,351,958,1,1390,2,0.5381386
396,352,167,1,243,2,0.43832183
397,352,167,1,245,2,0.21806252
398,352,167,1,246,2,0.120855145
399,352,167,1,247,2,0.3247359
400,353,291,1,406,2,0.50086814
401,353,291,1,407,2,0.6839231
402,354,88,1,128,2,0.09068747
403,354,88,1,129,2,0.13003731
404,354,88,1,130,2,0.15327813
405,356,297,1,411,2,0.95040685
406,356,297,1,412,2,0.32519576
407,360,858,1,1247,2,0.6723136
408,361,825,1,1206,2,0.016948774
409,361,825,1,1207,2,0.90245885
410,361,825,1,1208,2,0.33106685
411,361,825,1,1209,2,0.4491656
412,362,981,1,1420,2,0.20776795
413,362,981,1,1421,2,0.21423127
414,362,981,1,1422,2,0.07884081
415,362,981,1,1423,2,0.35968164
416,363,770,1,1118,2,0.921066
417,364,920,1,1331,2,0.24998955
418,366,613,1,876,2,0.37630394
419,368,206,1,298,2,0.49100843
420,369,872,1,1263,2,0.4992376
421,369,872,1,1264,2,0.6206128
422,370,133,1,180,2,0.9520273
423,370,133,1,181,2,0.5060864
424,371,280,1,392,2,0.400588
425,371,280,1,393,2,0.2983661
426,372,129,1,174,2,0.17912585
427,375,287,1,401,2,0.090295024
428,376,589,1,839,2,0.5480199
429,377,678,1,976,2,0.6280502
430,377,678,1,977,2,0.6706822
431,378,125,1,171,2,0.2702167
432,379,864,1,1254,2,0.21860911
433,379,864,1,1256,2,0.8693737
434,380,801,1,1170,2,0.44242644
435,380,801,1,1171,2,0.19648874
436,381,352,1,495,2,0.32922357
437,381,352,1,496,2,0.2488608
438,382,511,1,725,2,0.36303547
439,382,511,1,726,2,0.9716938
440,383,281,1,395,2,0.641432
441,383,281,1,396,2,0.44016662
442,386,339,1,480,2,0.69297516
443,387,820,1,1199,2,0.4810189
444,387,820,1,1200,2,0.120106176
445,387,820,1,1201,2,0.4028036
446,387,820,1,1202,2,0.48973003
447,388,621,1,890,2,0.2180515
448,389,436,1,637,2,0.36252305
449,389,436,1,638,2,0.80502146
450,390,581,1,833,2,0.17573896
451,391,155,1,228,2,0.77514213
452,391,155,1,229,2,0.57309926
453,393,994,1,1439,2,0.1422194
454,397,25,1,39,2,0.5971971
455,397,25,1,40,2,0.8676916
456,397,25,1,42,2,0.63270646
457,399,542,1,775,2,0.23407622
458,400,984,1,1425,2,0.6723784
459,400,984,1,1426,2,0.24808991
460,402,45,1,70,2,0.12334381
461,403,89,1,131,2,0.6742841
462,405,989,1,1430,2,0.18273951
463,405,989,1,1431,2,0.4065991
464,406,134,1,182,2,0.57757425
465,408,644,1,922,2,0.65834975
466,411,299,1,413,2,0.95895916
467,412,557,1,799,2,0.8945743
468,414,153,1,226,2,0.66424674
469,415,466,1,675,2,0.16651574
470,416,534,1,756,2,0.28850335
471,416,534,1,758,2,0.2351308
472,417,257,1,355,2,0.8051978
473,417,257,1,356,2,0.14556086
474,417,257,1,357,2,0.27982038
475,417,257,1,358,2,0.8488135
476,418,119,1,167,2,0.6143054
477,421,641,1,917,2,0.7490539
478,423,371,1,518,2,0.522138
479,423,371,1,519,2,0.33180088
480,425,962,1,1393,2,0.08981055
481,427,666,1,953,2,0.24111445
482,427,666,1,955,2,0.88778424
483,428,736,1,1062,2,0.43703768
484,429,841,1,1228,2,0.08557157
485,430,563,1,807,2,0.4036341
486,437,642,1,918,2,0.36878866
487,437,642,1,920,2,0.9114848
488,438,338,1,478,2,0.4741442
489,438,338,1,479,2,0.029897533
490,439,438,1,639,2,0.302015
491,440,504,1,715,2,0.27099836
492,440,504,1,716,2,0.10252242
493,440,504,1,717,2,0.40155926
494,441,35,1,58,2,0.6785018
495,442,495,1,707,2,0.17203915
496,443,97,1,138,2,0.51765937
497,445,667,1,956,2,0.8887911
498,445,667,1,957,2,0.38248426
499,447,936,1,1356,2,0.3960482
500,449,813,1,1189,2,0.36700284
501,450,953,1,1383,2,0.32795066
502,450,953,1,1385,2,0.07185784
503,451,309,1,428,2,0.7888394
504,452,751,1,1091,2,0.3389097
505,455,907,1,1313,2,0.14564243
506,455,907,1,1314,2,0.40745434
507,456,944,1,1370,2,0.4597902
508,457,967,1,1400,2,0.9429238
509,457,967,1,1401,2,0.97706884
510,457,967,1,1402,2,0.8651144
511,457,967,1,1403,2,0.9939285
512,457,967,1,1404,2,0.86525446
513,458,393,1,552,2,0.69577557
514,459,881,1,1276,2,0.12589917
515,460,341,1,483,2,0.82125944
516,460,341,1,484,2,0.6594926
517,462,173,1,252,2,0.650173
518,462,173,1,253,2,0.69887984
519,462,173,1,255,2,0.9419411
520,464,924,1,1335,2,0.9438482
521,466,939,1,1362,2,0.039332673
522,466,939,1,1363,2,0.758083
523,467,131,1,179,2,0.9813941
524,468,406,1,573,2,0.7241467
525,468,406,1,574,2,0.0038606692
526,470,704,1,1013,2,0.67581034
527,472,670,1,966,2,0.123272724
528,473,972,1,1410,2,0.8257467
529,473,972,1,1411,2,0.981162
530,474,616,1,879,2,0.56969994
531,475,637,1,911,2,0.9662233
532,477,51,1,77,2,0.8580519
533,478,151,1,217,2,0.7381846
534,479,383,1,541,2,0.10101568
535,479,383,1,542,2,0.33377913
536,482,956,1,1388,2,0.78109956
537,483,18,1,29,2,0.508706
538,483,18,1,30,2,0.94080824
539,486,617,1,881,2,0.3624229
540,486,617,1,882,2,0.9043785
541,487,819,1,1198,2,0.11958121
542,488,34,1,56,2,0.6065659
543,488,34,1,57,2,0.33285385
544,489,679,1,978,2,0.5882903
545,491,600,1,856,2,0.36577332
546,491,600,1,857,2,0.7065802
547,491,600,1,858,2,0.26979142
548,492,894,1,1300,2,0.3999473
549,493,441,1,641,2,0.08476162
550,495,716,1,1030,2,0.532396
551,496,490,1,701,2,0.6116916
552,497,92,1,133,2,0.09916863
553,498,661,1,949,2,0.9546885
554,499,107,1,150,2,0.9142725
555,499,107,1,151,2,0.71254706
556,499,107,1,152,2,0.93594354
557,500,773,1,1123,2,0.46564478
558,501,873,1,1266,2,0.19623363
559,502,14,1,21,2,0.60339606
560,502,14,1,22,2,0.8090923
561,502,14,1,23,2,0.46501955
562,503,213,1,306,2,0.29130676
563,504,604,1,863,2,0.25033146
564,504,604,1,865,2,0.083718196
565,505,878,1,1273,2,0.56231135
566,506,675,1,971,2,0.1386883
567,507,875,1,1268,2,0.062314846
568,507,875,1,1269,2,0.6022998
569,508,327,1,457,2,0.34053817
570,510,263,1,370,2,0.8319605
571,511,461,1,665,2,0.5286424
572,512,531,1,752,2,0.79436195
573,512,531,1,753,2,0.9885295
574,513,528,1,746,2,0.6201173
575,514,912,1,1318,2,0.69733614
576,514,912,1,1319,2,0.8873809
577,514,912,1,1320,2,0.936872
578,515,113,1,158,2,0.41596237
579,515,113,1,159,2,0.27864903
580,517,857,1,1245,2,0.750494
581,517,857,1,1246,2,0.10978179
582,519,312,1,432,2,0.4023582
583,521,519,1,736,2,0.15862314
584,524,394,1,553,2,0.2134434
585,525,646,1,924,2,0.7153265
586,526,27,1,45,2,0.87779444
587,529,114,1,160,2,0.7567047
588,530,533,1,755,2,0.43960527
589,533,548,1,784,2,0.44080395
590,533,548,1,786,2,0.064275704
591,533,548,1,787,2,0.5138472
592,534,416,1,592,2,0.009658412
593,534,416,1,593,2,0.52675843
594,535,116,1,163,2,0.7637854
595,536,266,1,373,2,0.7488348
596,537,138,1,189,2,0.4028086
597,537,138,1,190,2,0.9038815
598,537,138,1,191,2,0.7797037
599,538,925,1,1336,2,0.766209
600,538,925,1,1337,2,0.6627132
601,539,577,1,829,2,0.8933047
602,541,332,1,465,2,0.2963673
603,541,332,1,466,2,0.33595634
604,542,662,1,950,2,0.4481927
605,543,267,1,374,2,0.015890934
606,544,692,1,998,2,0.9871973
607,546,635,1,908,2,0.6891741
608,547,886,1,1288,2,0.19529884
609,548,558,1,801,2,0.37349802
610,549,538,1,766,2,0.68415
611,550,265,1,371,2,0.7869913
612,552,380,1,536,2,0.044068214
613,552,380,1,537,2,0.79469305
614,553,360,1,505,2,0.6916841
615,554,460,1,661,2,0.36169514
616,554,460,1,662,2,0.24437301
617,557,376,1,525,2,0.9458333
618,557,376,1,526,2,0.25189897
619,558,476,1,685,2,0.67689323
620,558,476,1,686,2,0.9291979
621,559,831,1,1219,2,0.608048
622,562,85,1,124,2,0.5663886
623,563,160,1,234,2,0.6943432
624,564,420,1,598,2,0.6589506
625,564,420,1,599,2,0.8902013
626,564,420,1,600,2,0.73853076
627,565,587,1,838,2,0.42065114
628,566,261,1,366,2,0.43110773
629,569,765,1,1113,2,0.6223572
630,573,362,1,508,2,0.12502392
631,574,631,1,903,2,0.22960983
632,579,224,1,313,2,0.5181224
633,579,224,1,314,2,0.7657442
634,580,290,1,405,2,0.08911176
635,583,181,1,265,2,0.50413126
636,583,181,1,266,2,0.44007003
637,583,181,1,267,2,0.8945409
638,583,181,1,268,2,0.66931605
639,584,651,1,933,2,0.7369485
640,587,302,1,415,2,0.39286277
641,588,745,1,1080,2,0.39845684
642,588,745,1,1083,2,0.7341834
643,590,100,1,141,2,0.9046763
644,590,100,1,142,2,0.7286729
645,591,320,1,449,2,0.88454705
646,592,197,1,288,2,0.08066777
647,593,399,1,560,2,0.055984683
648,594,884,1,1284,2,0.45445532
649,594,884,1,1286,2,0.10443758
650,594,884,1,1287,2,0.6051513
651,602,16,1,25,2,0.6491088
652,602,16,1,26,2,0.34365264
653,602,16,1,28,2,0.79215044
654,603,247,1,342,2,0.88534355
655,605,703,1,1012,2,0.3072135
656,607,424,1,608,2,0.7483114
657,607,424,1,609,2,0.6092031
658,607,424,1,610,2,0.099361286
659,608,570,1,818,2,0.52292997
660,608,570,1,819,2,0.7058949
661,609,498,1,710,2,0.5961425
662,609,498,1,711,2,0.31696686
663,610,905,1,1311,2,0.99583393
664,610,905,1,1312,2,0.28895724
665,611,514,1,731,2,0.10398879
666,612,778,1,1128,2,0.5550514
667,612,778,1,1129,2,0.65850455
668,613,715,1,1028,2,0.65250367
669,613,715,1,1029,2,0.15352796
670,615,103,1,146,2,0.1705457
671,616,163,1,240,2,0.43504208
672,620,279,1,391,2,0.23552506
673,625,718,1,1033,2,0.97955114
674,625,718,1,1034,2,0.2591607
675,625,718,1,1035,2,0.16817904
676,625,718,1,1036,2,0.7771041
677,626,733,1,1057,2,0.15840994
678,626,733,1,1058,2,0.30271763
679,627,749,1,1088,2,0.115482934
680,627,749,1,1089,2,0.12292313
681,627,749,1,1090,2,0.74160427
682,630,555,1,796,2,0.5870547
683,630,555,1,797,2,0.5731438
684,632,887,1,1289,2,0.24377465
685,633,897,1,1304,2,0.5874573
686,635,308,1,425,2,0.8197516
687,635,308,1,426,2,0.23960614
688,635,308,1,427,2,0.82686335
689,637,860,1,1250,2,0.22027643
690,637,860,1,1251,2,0.07397487
691,637,860,1,1252,2,0.9476761
692,638,54,1,80,2,0.4423399
693,640,986,1,1428,2,0.5905165
694,641,973,1,1412,2,0.55414844
695,642,910,1,1316,2,0.6934621
696,642,910,1,1317,2,0.7465816
697,643,434,1,635,2,0.9191798
698,644,948,1,1375,2,0.2628388
699,644,948,1,1376,2,0.8631807
700,645,4,1,4,2,0.2844119
701,647,38,1,61,2,0.2726568
702,647,38,1,62,2,0.22248393
703,647,38,1,63,2,0.3027625
704,648,10,1,18,2,0.23446104
705,648,10,1,19,2,0.3873432
706,648,10,1,20,2,0.6377732
707,650,744,1,1079,2,0.20061535
708,651,556,1,798,2,0.1985958
709,652,789,1,1148,2,0.58247745
710,654,322,1,450,2,0.93750006
711,654,322,1,451,2,0.6584217
712,654,322,1,452,2,0.95199955
713,655,282,1,397,2,0.32577515
714,655,282,1,398,2,0.6407804
715,656,6,1,6,2,0.67024845
716,656,6,1,7,2,0.050418857
717,656,6,1,8,2,0.7138118
718,657,540,1,771,2,0.101030394
719,658,947,1,1372,2,0.35637766
720,658,947,1,1374,2,0.8731554
721,659,955,1,1386,2,0.64121944
722,659,955,1,1387,2,0.34105057
723,661,66,1,99,2,0.51074404
724,663,683,1,989,2,0.20815676
725,664,319,1,448,2,0.6558076
726,666,596,1,841,2,0.8156431
727,666,596,1,842,2,0.21460776
728,666,596,1,844,2,0.02276687
729,666,596,1,845,2,0.41698766
730,667,625,1,894,2,0.40591413
731,667,625,1,895,2,0.06512988
732,668,61,1,91,2,0.9718824
733,669,227,1,319,2,0.37735122
734,670,487,1,697,2,0.3360685
735,670,487,1,699,2,0.65665895
736,672,796,1,1162,2,0.11881289
737,672,796,1,1163,2,0.74189574
738,673,457,1,656,2,0.50563973
739,673,457,1,657,2,0.82127917
740,674,377,1,527,2,0.6898743
741,674,377,1,528,2,0.5868138
742,675,190,1,279,2,0.40006918
743,676,895,1,1301,2,0.18582505
744,676,895,1,1302,2,0.4137781
745,677,940,1,1364,2,0.72217834
746,678,398,1,559,2,0.16455504
747,679,862,1,1253,2,0.8986538
748,680,809,1,1181,2,0.21700047
749,680,809,1,1182,2,0.6419768
750,680,809,1,1183,2,0.23937665
751,681,828,1,1215,2,0.9606073
752,681,828,1,1216,2,0.32235396
753,682,440,1,640,2,0.22847675
754,683,687,1,992,2,0.6945196
755,684,386,1,544,2,0.33477467
756,684,386,1,545,2,0.26864538
757,686,188,1,277,2,0.09069507
758,688,211,1,303,2,0.73479044
759,688,211,1,304,2,0.7791554
760,691,909,1,1315,2,0.7349921
