,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
472,325,316,1,436,0,0.2395272
473,325,316,1,437,0,0.75607866
474,325,316,1,438,0,0.49350995
475,325,316,1,439,0,0.96527135
476,325,316,1,440,0,0.8582891
477,326,72,1,108,0,0.020561941
479,328,792,1,1153,0,0.2550497
480,329,722,1,1041,0,0.48804575
481,329,722,1,1042,0,0.9962109
482,329,722,1,1043,0,0.5792385
483,329,722,1,1044,0,0.06902129
484,330,827,1,1213,0,0.7473744
486,331,460,1,661,0,0.46275422
487,331,460,1,662,0,0.63594145
488,332,934,1,1354,0,0.9127954
489,332,934,1,1355,0,0.34128156
490,334,728,1,1051,0,0.66504323
491,334,728,1,1052,0,0.035322167
493,336,814,1,1190,0,0.42541498
494,336,814,1,1191,0,0.58981705
495,338,455,1,653,0,0.28337446
496,338,455,1,654,0,0.742661
497,339,807,1,1179,0,0.320884
498,339,807,1,1180,0,0.27020982
499,340,650,1,931,0,0.6959171
500,340,650,1,932,0,0.7086124
501,341,390,1,548,0,0.976186
502,341,390,1,549,0,0.13274479
503,344,489,1,700,0,0.09635759
504,346,621,1,890,0,0.8317351
505,348,463,1,669,0,0.2762544
508,352,182,1,269,0,0.6017196
509,352,182,1,270,0,0.0047058132
510,353,561,1,806,0,0.5663815
511,354,160,1,234,0,0.870499
512,355,630,1,900,0,0.99381787
513,355,630,1,901,0,0.3806002
514,356,794,1,1157,0,0.1679683
515,356,794,1,1158,0,0.90381116
516,356,794,1,1159,0,0.41437873
517,357,405,1,568,0,0.4522795
518,357,405,1,569,0,0.46916616
519,357,405,1,570,0,0.54743546
520,357,405,1,571,0,0.0606386
521,357,405,1,572,0,0.015222748
522,358,252,1,348,0,0.767089
525,359,604,1,863,0,0.6545333
527,359,604,1,865,0,0.2911288
528,361,71,1,107,0,0.3919754
529,362,864,1,1254,0,0.24740781
531,362,864,1,1256,0,0.59180313
533,363,720,1,1039,0,0.6078529
534,363,720,1,1040,0,0.2554046
536,364,710,1,1022,0,0.41105786
537,364,710,1,1023,0,0.44654223
538,365,823,1,1204,0,0.013042259
541,367,68,1,103,0,0.29160345
542,368,859,1,1248,0,0.36185756
543,368,859,1,1249,0,0.4914904
544,369,738,1,1065,0,0.3977906
546,369,738,1,1067,0,0.7459662
548,371,103,1,146,0,0.32085302
550,373,920,1,1331,0,0.68352336
551,374,528,1,746,0,0.44007266
552,376,883,1,1281,0,0.26075715
553,376,883,1,1282,0,0.8629051
554,376,883,1,1283,0,0.005742813
555,377,682,1,984,0,0.7193024
556,377,682,1,985,0,0.8089681
557,377,682,1,986,0,0.21094728
558,377,682,1,987,0,0.57000107
559,378,387,1,546,0,0.9820898
560,379,238,1,331,0,0.30158603
568,383,481,1,689,0,0.5592527
569,383,481,1,690,0,0.30792725
570,383,481,1,691,0,0.59706706
571,384,672,1,967,0,0.7422365
573,385,538,1,766,0,0.1654382
575,387,786,1,1143,0,0.24924818
578,389,984,1,1425,0,0.9176161
579,389,984,1,1426,0,0.7354234
580,390,163,1,240,0,0.41957873
581,391,862,1,1253,0,0.15190886
583,394,339,1,480,0,0.73920125
586,397,158,1,232,0,0.31391928
587,399,360,1,505,0,0.054170106
588,400,406,1,573,0,0.7584156
589,400,406,1,574,0,0.21081428
590,402,303,1,416,0,0.267708
591,402,303,1,417,0,0.2328795
592,403,441,1,641,0,0.56637406
594,404,640,1,916,0,0.10873838
595,405,829,1,1218,0,0.87274456
597,406,462,1,667,0,0.21599029
598,406,462,1,668,0,0.74043715
599,407,27,1,45,0,0.45917755
601,410,571,1,820,0,0.89473367
602,410,571,1,821,0,0.560829
603,410,571,1,822,0,0.16388984
604,410,571,1,823,0,0.30780727
605,412,35,1,58,0,0.6637189
606,413,555,1,796,0,0.2972254
607,413,555,1,797,0,0.5128439
608,416,670,1,966,0,0.122277625
609,417,970,1,1406,0,0.5611161
610,419,212,1,305,0,0.9417977
613,421,793,1,1156,0,0.115742445
614,422,325,1,455,0,0.59809303
615,423,583,1,835,0,0.5515796
616,424,419,1,597,0,0.755266
617,426,926,1,1338,0,0.0018603686
618,426,926,1,1339,0,0.1520145
619,426,926,1,1340,0,0.6150048
620,427,967,1,1400,0,0.57450867
621,427,967,1,1401,0,0.702513
622,427,967,1,1402,0,0.8939393
623,427,967,1,1403,0,0.7680299
624,427,967,1,1404,0,0.61064833
625,429,401,1,562,0,0.9941345
626,429,401,1,563,0,0.3367575
628,430,632,1,904,0,0.26858222
629,430,632,1,905,0,0.6282663
630,430,632,1,906,0,0.11951067
631,431,351,1,493,0,0.40790248
634,432,939,1,1362,0,0.8290389
635,432,939,1,1363,0,0.8338824
636,433,731,1,1055,0,0.25139558
639,434,193,1,284,0,0.20399919
640,434,193,1,285,0,0.58350873
641,436,313,1,433,0,0.39068726
642,438,698,1,1002,0,0.8606889
643,441,250,1,346,0,0.31175315
644,442,210,1,302,0,0.51978326
645,443,282,1,397,0,0.08207867
646,443,282,1,398,0,0.3644493
647,444,525,1,741,0,0.9028841
648,444,525,1,742,0,0.14536694
649,444,525,1,743,0,0.7528631
651,445,971,1,1408,0,0.5643302
652,445,971,1,1409,0,0.89451563
654,446,743,1,1076,0,0.43584362
656,446,743,1,1078,0,0.28444412
659,450,554,1,795,0,0.590412
660,451,118,1,165,0,0.520686
662,453,851,1,1236,0,0.433369
663,453,851,1,1237,0,0.5464466
664,454,483,1,692,0,0.026586877
665,455,882,1,1277,0,0.06496389
666,455,882,1,1278,0,0.038602315
667,455,882,1,1279,0,0.83895355
668,455,882,1,1280,0,0.619905
670,459,327,1,457,0,0.57447386
671,460,295,1,409,0,0.8772733
672,461,230,1,322,0,0.099606924
673,461,230,1,323,0,0.19630373
674,462,726,1,1047,0,0.32982397
675,462,726,1,1048,0,0.45818222
676,462,726,1,1049,0,0.35804412
678,463,266,1,373,0,0.5455139
679,464,716,1,1030,0,0.07642888
680,465,216,1,308,0,0.26301354
682,468,367,1,512,0,0.75896835
683,470,187,1,276,0,0.6287296
684,472,623,1,892,0,0.9961555
685,473,945,1,1371,0,0.32249767
687,474,423,1,606,0,0.95923036
688,474,423,1,607,0,0.44759005
689,475,398,1,559,0,0.16106753
690,476,707,1,1020,0,0.22977816
691,477,725,1,1045,0,0.40281597
692,477,725,1,1046,0,0.124721654
694,480,263,1,370,0,0.9700183
695,482,346,1,488,0,0.87821907
696,485,826,1,1211,0,0.5962264
697,485,826,1,1212,0,0.93698144
698,486,362,1,508,0,0.62857354
700,488,536,1,763,0,0.65450263
701,488,536,1,764,0,0.5883739
703,490,877,1,1270,0,0.25941664
705,490,877,1,1272,0,0.5336854
706,491,662,1,950,0,0.9670211
707,492,925,1,1336,0,0.12844484
708,492,925,1,1337,0,0.5254871
709,493,744,1,1079,0,0.85286266
711,495,128,1,173,0,0.7719404
712,496,438,1,639,0,0.9345638
714,497,833,1,1222,0,0.6532688
716,500,474,1,682,0,0.9283432
717,500,474,1,683,0,0.082339466
721,502,666,1,953,0,0.7368498
723,502,666,1,955,0,0.23397873
725,503,41,1,65,0,0.7384378
727,503,41,1,67,0,0.3282547
729,506,570,1,818,0,0.45334092
730,506,570,1,819,0,0.058872204
731,507,190,1,279,0,0.41675657
732,508,944,1,1370,0,0.08449851
733,509,638,1,912,0,0.26056063
734,510,563,1,807,0,0.99107724
735,512,421,1,601,0,0.069338895
736,512,421,1,602,0,0.29509363
737,513,491,1,702,0,0.3804369
738,514,126,1,172,0,0.8305865
739,515,797,1,1164,0,0.113522634
740,515,797,1,1165,0,0.9278086
742,517,308,1,425,0,0.89860517
743,517,308,1,426,0,0.8196368
744,517,308,1,427,0,0.5877005
745,518,36,1,59,0,0.053026255
747,519,148,1,214,0,0.583327
748,520,517,1,734,0,0.16946514
749,520,517,1,735,0,0.9529304
750,521,773,1,1123,0,0.16388528
754,524,310,1,430,0,0.13202968
756,525,765,1,1113,0,0.44869068
760,528,818,1,1196,0,0.01749849
761,528,818,1,1197,0,0.9347637
762,530,598,1,849,0,0.5774553
763,530,598,1,850,0,0.70607674
765,530,598,1,852,0,0.9567854
768,532,819,1,1198,0,0.7528376
769,533,344,1,486,0,0.1819924
771,535,356,1,501,0,0.7387266
772,536,941,1,1365,0,0.56933
773,536,941,1,1366,0,0.8411074
774,537,466,1,675,0,0.14339796
776,538,801,1,1170,0,0.9425911
777,538,801,1,1171,0,0.84972405
778,539,394,1,553,0,0.38059562
779,542,267,1,374,0,0.15303537
781,543,539,1,767,0,0.2598812
783,543,539,1,769,0,0.31563568
784,543,539,1,770,0,0.7192973
786,545,143,1,199,0,0.47559032
787,546,75,1,113,0,0.9107496
788,546,75,1,114,0,0.39809707
789,547,413,1,587,0,0.052681442
790,547,413,1,588,0,0.96193355
791,547,413,1,589,0,0.16507192
793,548,762,1,1103,0,0.76508605
796,551,893,1,1298,0,0.49202505
797,551,893,1,1299,0,0.669441
801,554,975,1,1414,0,0.8944046
802,554,975,1,1415,0,0.6389216
803,556,85,1,124,0,0.34871307
805,559,977,1,1416,0,0.066274405
806,559,977,1,1417,0,0.2737106
807,559,977,1,1418,0,0.7348955
808,560,153,1,226,0,0.25837407
809,561,221,1,312,0,0.25816128
811,565,280,1,392,0,0.76920044
812,565,280,1,393,0,0.9815338
814,566,704,1,1013,0,0.569932
817,569,320,1,449,0,0.14903858
818,570,607,1,866,0,0.6291277
819,570,607,1,867,0,0.15361859
821,570,607,1,869,0,0.14757088
822,570,607,1,870,0,0.66796166
824,571,943,1,1369,0,0.68723696
825,573,546,1,781,0,0.19750068
826,574,322,1,450,0,0.65517986
827,574,322,1,451,0,0.8397611
828,574,322,1,452,0,0.025802536
829,575,622,1,891,0,0.3466658
830,576,487,1,697,0,0.13059774
832,576,487,1,699,0,0.34963837
835,579,134,1,182,0,0.69048995
837,580,239,1,332,0,0.24741477
838,581,849,1,1234,0,0.39273745
839,582,89,1,131,0,0.6150547
840,583,246,1,340,0,0.58957577
841,583,246,1,341,0,0.39998767
842,584,596,1,841,0,0.18220021
843,584,596,1,842,0,0.8328133
845,584,596,1,844,0,0.5936829
846,584,596,1,845,0,0.7287928
847,585,420,1,598,0,0.21155079
848,585,420,1,599,0,0.95104146
849,585,420,1,600,0,0.7913353
851,587,408,1,578,0,0.74791116
852,589,703,1,1012,0,0.20495221
854,593,177,1,259,0,0.2434984
855,593,177,1,260,0,0.5291743
858,594,656,1,943,0,0.06621769
859,596,730,1,1053,0,0.744608
860,596,730,1,1054,0,0.9747364
862,597,97,1,138,0,0.66458434
864,599,553,1,792,0,0.2852568
866,599,553,1,794,0,0.40857473
867,601,824,1,1205,0,0.63655233
868,602,964,1,1394,0,0.8205615
872,604,770,1,1118,0,0.05106945
875,606,98,1,139,0,0.57673115
876,607,500,1,712,0,0.7008521
877,608,184,1,271,0,0.40006986
878,610,809,1,1181,0,0.84984976
879,610,809,1,1182,0,0.48067927
880,610,809,1,1183,0,0.5391976
881,611,274,1,384,0,0.8157055
882,611,274,1,385,0,0.29943648
884,612,867,1,1259,0,0.27135175
885,613,520,1,738,0,0.76130277
886,614,541,1,772,0,0.61293876
887,614,541,1,773,0,0.95627385
889,616,683,1,989,0,0.7272809
891,617,513,1,730,0,0.7157378
892,621,211,1,303,0,0.54121774
893,621,211,1,304,0,0.23083284
894,622,476,1,685,0,0.80153126
895,622,476,1,686,0,0.19708641
896,625,15,1,24,0,0.5043378
897,626,359,1,504,0,0.64459217
898,627,904,1,1310,0,0.08878304
899,628,165,1,242,0,0.5668944
900,630,224,1,313,0,0.114244625
901,630,224,1,314,0,0.9119728
902,632,642,1,918,0,0.22419563
904,632,642,1,920,0,0.93832386
905,633,348,1,489,0,0.44559345
906,633,348,1,490,0,0.011118619
908,635,369,1,515,0,0.5936253
909,636,379,1,531,0,0.54123527
910,636,379,1,532,0,0.9627535
912,636,379,1,534,0,0.11466696
914,637,952,1,1380,0,0.4361649
915,637,952,1,1381,0,0.8163164
917,639,34,1,56,0,0.022900857
918,639,34,1,57,0,0.70072424
919,641,832,1,1220,0,0.4463795
920,642,519,1,736,0,0.040869582
922,643,625,1,894,0,0.045396067
923,643,625,1,895,0,0.47734022
924,646,427,1,622,0,0.36096478
926,647,288,1,403,0,0.4219785
927,648,910,1,1316,0,0.21060455
928,648,910,1,1317,0,0.86047816
929,649,846,1,1232,0,0.52190644
930,649,846,1,1233,0,0.15945104
931,651,812,1,1187,0,0.13605596
933,652,740,1,1068,0,0.06069654
934,652,740,1,1069,0,0.3462136
936,652,740,1,1071,0,0.7157505
937,653,888,1,1291,0,0.65803725
938,654,332,1,465,0,0.14038542
939,654,332,1,466,0,0.019220218
940,657,10,1,18,0,0.6482619
941,657,10,1,19,0,0.3795115
942,657,10,1,20,0,0.55152875
944,660,841,1,1228,0,0.1411557
947,663,257,1,355,0,0.20588072
948,663,257,1,356,0,0.21185169
949,663,257,1,357,0,0.81693244
950,663,257,1,358,0,0.3733152
953,664,309,1,428,0,0.5764275
954,666,811,1,1186,0,0.3572866
955,667,534,1,756,0,0.47002873
957,667,534,1,758,0,0.54442024
958,668,929,1,1344,0,0.89219457
959,669,368,1,513,0,0.6197934
961,670,796,1,1162,0,0.629588
962,670,796,1,1163,0,0.016748313
963,671,179,1,263,0,0.23052865
964,671,179,1,264,0,0.4145299
966,674,354,1,499,0,0.7415715
967,675,825,1,1206,0,0.9116201
968,675,825,1,1207,0,0.5569717
969,675,825,1,1208,0,0.8693175
970,675,825,1,1209,0,0.46525106
972,676,973,1,1412,0,0.9920549
974,677,60,1,90,0,0.48110864
975,679,813,1,1189,0,0.7110596
977,682,138,1,189,0,0.4636823
978,682,138,1,190,0,0.6901827
979,682,138,1,191,0,0.047400944
980,683,299,1,413,0,0.5819348
981,684,409,1,579,0,0.30395448
985,687,402,1,565,0,0.49827164
986,688,987,1,1429,0,0.9973899
987,689,618,1,883,0,0.8714543
988,689,618,1,884,0,0.087871686
990,689,618,1,886,0,0.76634794
991,690,587,1,838,0,0.11141145
992,691,306,1,422,0,0.74750084
994,692,933,1,1351,0,0.30018905
995,692,933,1,1352,0,0.55561477
996,692,933,1,1353,0,0.1527243
997,693,641,1,917,0,0.36867827
998,695,258,1,361,0,0.4928767
1000,695,258,1,363,0,0.18900457
1002,696,69,1,104,0,0.018553162
1004,697,151,1,217,0,0.2990414
1006,698,940,1,1364,0,0.060251407
1007,700,281,1,395,0,0.4027832
1008,700,281,1,396,0,0.23971136
1010,705,928,1,1343,0,0.10750705
1011,707,608,1,871,0,0.8647309
1012,707,608,1,872,0,0.78604186
1013,709,718,1,1033,0,0.014772038
1014,709,718,1,1034,0,0.03174591
1015,709,718,1,1035,0,0.6662003
1016,709,718,1,1036,0,0.27047908
1017,712,144,1,200,0,0.35547668
1018,712,144,1,201,0,0.48513514
1019,712,144,1,202,0,0.9451055
1020,712,144,1,203,0,0.120313
1021,712,144,1,204,0,0.35923353
1022,714,315,1,434,0,0.7624806
1024,715,547,1,783,0,0.36584422
1025,716,178,1,262,0,0.5107118
1026,717,620,1,887,0,0.035472117
1027,717,620,1,888,0,0.34872854
1028,717,620,1,889,0,0.69394
1030,718,872,1,1263,0,0.48740992
1031,718,872,1,1264,0,0.17381617
1034,720,141,1,193,0,0.2151576
1035,720,141,1,194,0,0.11282664
