,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
72514,88,715,1,1028,1,0.9132772
72515,88,715,1,1029,1,0.96588016
72516,93,923,1,1333,1,0.435765
72517,94,55,1,81,1,0.054017328
72518,94,55,1,82,1,0.60250956
72519,96,305,1,419,1,0.36913824
72520,96,305,1,420,1,0.24314931
72521,96,305,1,421,1,0.35813847
72522,97,396,1,554,1,0.6647044
72523,97,396,1,555,1,0.5275984
72524,97,396,1,556,1,0.18533793
72525,98,711,1,1024,1,0.16699465
72526,98,711,1,1025,1,0.3123777
72527,99,677,1,975,1,0.61565274
72528,101,782,1,1136,1,0.64195836
72531,103,431,1,627,1,0.5209729
72532,104,19,1,31,1,0.98368424
72535,105,712,1,1026,1,0.7591596
72539,106,51,1,77,1,0.459128
72541,107,669,1,959,1,0.7774655
72542,107,669,1,960,1,0.88428605
72543,107,669,1,961,1,0.05805581
72545,107,669,1,963,1,0.6691372
72546,107,669,1,964,1,0.4179482
72549,108,574,1,826,1,0.15871094
72550,108,574,1,827,1,0.17490996
72551,109,261,1,366,1,0.47596356
72552,110,175,1,257,1,0.6463158
72554,111,647,1,925,1,0.3801468
72555,111,647,1,926,1,0.5991311
72556,111,647,1,927,1,0.04463483
72557,114,860,1,1250,1,0.7473798
72558,114,860,1,1251,1,0.6245275
72559,114,860,1,1252,1,0.09278624
72560,115,125,1,171,1,0.9157159
72561,116,701,1,1008,1,0.93566406
72562,119,898,1,1306,1,0.012582515
72563,119,898,1,1307,1,0.26931915
72564,120,146,1,208,1,0.6812833
72565,120,146,1,209,1,0.8775087
72566,120,146,1,210,1,0.5441386
72568,121,526,1,744,1,0.541617
72570,122,492,1,703,1,0.9771806
72572,122,492,1,705,1,0.2972598
72573,123,352,1,495,1,0.08611986
72574,123,352,1,496,1,0.07697357
72575,124,188,1,277,1,0.10765277
72576,126,844,1,1230,1,0.81112903
72578,127,410,1,580,1,0.80531454
72579,127,410,1,581,1,0.92099833
72580,128,857,1,1245,1,0.21333152
72581,128,857,1,1246,1,0.53111184
72582,129,102,1,143,1,0.93774813
72583,129,102,1,144,1,0.38276643
72585,131,425,1,613,1,0.681525
72587,131,425,1,615,1,0.42393762
72588,131,425,1,616,1,0.60007924
72589,131,425,1,617,1,0.46439588
72591,133,717,1,1032,1,0.2801681
72592,135,581,1,833,1,0.14573263
72595,136,629,1,899,1,0.7579066
72599,140,328,1,459,1,0.4033818
72600,141,399,1,560,1,0.48009503
72602,143,181,1,265,1,0.013496414
72603,143,181,1,266,1,0.7804911
72604,143,181,1,267,1,0.06433716
72605,143,181,1,268,1,0.60276836
72606,144,296,1,410,1,0.49317336
72607,145,99,1,140,1,0.87170416
72608,147,643,1,921,1,0.8230721
72610,148,82,1,121,1,0.0021563354
72611,150,236,1,329,1,0.781133
72612,150,236,1,330,1,0.70333904
72613,151,706,1,1018,1,0.55194575
72614,151,706,1,1019,1,0.5892557
72616,152,763,1,1106,1,0.2572018
72618,152,763,1,1108,1,0.5462698
72620,154,417,1,594,1,0.22201236
72621,154,417,1,595,1,0.17615241
72622,154,417,1,596,1,0.025307057
72623,155,54,1,80,1,0.076073594
72624,156,335,1,471,1,0.45571348
72625,156,335,1,472,1,0.44456163
72626,156,335,1,473,1,0.90366143
72627,157,392,1,550,1,0.66525203
72629,158,938,1,1359,1,0.9574009
72630,158,938,1,1360,1,0.18243736
72631,159,875,1,1268,1,0.9513468
72632,159,875,1,1269,1,0.4853848
72633,160,156,1,230,1,0.97512645
72635,164,319,1,448,1,0.97683746
72637,166,92,1,133,1,0.19961615
72638,167,965,1,1396,1,0.52617466
72639,168,535,1,759,1,0.11396293
72640,168,535,1,760,1,0.13300742
72641,168,535,1,761,1,0.39974418
72643,170,225,1,315,1,0.39418817
72644,170,225,1,316,1,0.5783011
72646,170,225,1,318,1,0.8520903
72647,171,169,1,248,1,0.2792647
72649,171,169,1,250,1,0.37487838
72650,172,644,1,922,1,0.46388757
72651,173,559,1,802,1,0.7381121
72653,175,542,1,775,1,0.31714568
72654,176,340,1,481,1,0.40072185
72655,176,340,1,482,1,0.27068344
72656,178,774,1,1124,1,0.20389777
72657,179,540,1,771,1,0.64097166
72658,180,661,1,949,1,0.73559844
72659,181,397,1,557,1,0.4267746
72660,181,397,1,558,1,0.552435
72663,183,358,1,503,1,0.6437579
72665,185,693,1,999,1,0.9946508
72667,186,336,1,474,1,0.13877599
72669,188,484,1,694,1,0.497625
72671,188,484,1,696,1,0.22841425
72672,189,889,1,1292,1,0.54517365
72674,192,248,1,343,1,0.9273696
72675,192,248,1,344,1,0.7361241
72676,193,480,1,688,1,0.16753489
72678,194,130,1,176,1,0.19441295
72681,195,919,1,1326,1,0.73927975
72682,195,919,1,1327,1,0.8992582
72683,195,919,1,1328,1,0.15599829
72684,195,919,1,1329,1,0.85931605
72686,198,821,1,1203,1,0.2234502
72687,200,955,1,1386,1,0.24149457
72688,200,955,1,1387,1,0.66632766
72690,201,371,1,518,1,0.86537987
72691,201,371,1,519,1,0.4191209
72692,203,205,1,296,1,0.50344247
72693,204,416,1,592,1,0.24448016
72694,204,416,1,593,1,0.5652651
72695,205,533,1,755,1,0.91292495
72698,207,700,1,1004,1,0.13885395
72700,207,700,1,1006,1,0.8064421
72701,207,700,1,1007,1,0.53893626
72702,208,673,1,969,1,0.1431438
72703,210,788,1,1146,1,0.36740112
72704,210,788,1,1147,1,0.18057202
72705,211,800,1,1169,1,0.07673249
72706,212,768,1,1115,1,0.7862025
72707,212,768,1,1116,1,0.007193233
72708,213,511,1,725,1,0.33914453
72709,213,511,1,726,1,0.63505715
72710,214,932,1,1350,1,0.41276684
72711,215,469,1,677,1,0.48094916
72712,215,469,1,678,1,0.27106056
72713,217,966,1,1397,1,0.33667225
72716,218,509,1,721,1,0.34976572
72717,218,509,1,722,1,0.06675619
72719,219,73,1,110,1,0.15103768
72720,223,6,1,6,1,0.9692396
72721,223,6,1,7,1,0.3572361
72722,223,6,1,8,1,0.44933295
72723,224,61,1,91,1,0.71221507
72724,225,719,1,1037,1,0.43737078
72725,226,831,1,1219,1,0.2855553
72726,227,610,1,873,1,0.760373
72727,228,372,1,520,1,0.2933755
72728,229,549,1,788,1,0.8466293
72729,229,549,1,789,1,0.12575066
72730,230,150,1,215,1,0.31023723
72731,230,150,1,216,1,0.084799156
72732,231,733,1,1057,1,0.10665486
72733,231,733,1,1058,1,0.13915084
72736,232,637,1,911,1,0.6390349
72737,235,998,1,1444,1,0.31429654
72738,236,853,1,1240,1,0.5126764
72739,236,853,1,1241,1,0.5974689
72740,236,853,1,1242,1,0.21079116
72741,237,997,1,1442,1,0.32294956
72742,237,997,1,1443,1,0.8500537
72743,239,676,1,972,1,0.5893475
72744,239,676,1,973,1,0.4974527
72746,240,510,1,723,1,0.279249
72747,240,510,1,724,1,0.43248704
72749,242,602,1,860,1,0.78247803
72752,243,116,1,163,1,0.33104077
72753,244,999,1,1445,1,0.8565737
72755,245,869,1,1260,1,0.92906415
72756,245,869,1,1261,1,0.2266828
72757,246,764,1,1109,1,0.7539821
72758,246,764,1,1110,1,0.052644026
72759,246,764,1,1111,1,0.11177574
72761,247,86,1,126,1,0.35113
72762,248,129,1,174,1,0.715569
72763,249,972,1,1410,1,0.28328916
72764,249,972,1,1411,1,0.47013575
72765,250,653,1,936,1,0.7204684
72770,254,543,1,778,1,0.28094357
72772,255,240,1,334,1,0.057588216
72774,257,38,1,61,1,0.9041552
72775,257,38,1,62,1,0.04369813
72776,257,38,1,63,1,0.49627155
72777,258,597,1,846,1,0.2641805
72780,260,114,1,160,1,0.40687564
72782,262,884,1,1284,1,0.3549567
72784,262,884,1,1286,1,0.960612
72785,262,884,1,1287,1,0.34711304
72786,263,803,1,1172,1,0.10770406
72787,263,803,1,1173,1,0.5613436
72788,263,803,1,1174,1,0.6336815
72789,264,858,1,1247,1,0.5606636
72790,265,131,1,179,1,0.5446104
72791,267,318,1,443,1,0.21048771
72794,267,318,1,446,1,0.67944556
72795,269,556,1,798,1,0.9503267
72797,271,749,1,1088,1,0.49770674
72798,271,749,1,1089,1,0.5226157
72799,271,749,1,1090,1,0.93620664
72802,274,692,1,998,1,0.39948222
72803,276,411,1,582,1,0.92175454
72804,276,411,1,583,1,0.066774875
72806,276,411,1,585,1,0.9820388
72807,277,931,1,1346,1,0.21115491
72808,277,931,1,1347,1,0.8245588
72810,277,931,1,1349,1,0.7393075
72811,278,751,1,1091,1,0.5396787
72813,281,516,1,732,1,0.6099043
72814,281,516,1,733,1,0.31930107
72815,282,155,1,228,1,0.16848426
72816,282,155,1,229,1,0.610743
72817,283,167,1,243,1,0.8467588
72819,283,167,1,245,1,0.76294184
72820,283,167,1,246,1,0.077476986
72821,283,167,1,247,1,0.010429279
72824,285,631,1,903,1,0.049509045
72825,286,799,1,1168,1,0.7358787
72826,288,59,1,88,1,0.88707507
72827,289,529,1,747,1,0.74082404
72828,290,135,1,184,1,0.54363376
72829,291,67,1,100,1,0.60224414
72830,291,67,1,101,1,0.8970553
72832,293,334,1,469,1,0.8514175
72833,293,334,1,470,1,0.2001406
72837,297,278,1,390,1,0.9488251
72838,298,687,1,992,1,0.39143372
72841,300,382,1,540,1,0.3981911
72842,301,260,1,365,1,0.58846945
72843,302,154,1,227,1,0.36540678
72845,304,247,1,342,1,0.33638033
72846,305,752,1,1092,1,0.2688418
72847,306,37,1,60,1,0.51340896
72848,308,953,1,1383,1,0.32028612
72850,308,953,1,1385,1,0.8561158
72851,309,370,1,516,1,0.48996803
72852,310,63,1,94,1,0.42110628
72853,310,63,1,95,1,0.84385294
72854,310,63,1,96,1,0.009543424
72855,310,63,1,97,1,0.37965015
72856,313,694,1,1001,1,0.6035764
72859,317,297,1,411,1,0.396239
72860,317,297,1,412,1,0.4843511
72861,318,667,1,956,1,0.84252363
72862,318,667,1,957,1,0.1469037
72864,319,791,1,1149,1,0.7215492
72865,319,791,1,1150,1,0.86775196
72867,321,434,1,635,1,0.0028852574
72868,322,108,1,153,1,0.85319495
72870,324,681,1,983,1,0.722393
72872,325,316,1,436,1,0.9214539
72873,325,316,1,437,1,0.6476213
72874,325,316,1,438,1,0.8471153
72875,325,316,1,439,1,0.91738135
72876,325,316,1,440,1,0.5524431
72877,326,72,1,108,1,0.4565375
72879,328,792,1,1153,1,0.18181285
72880,329,722,1,1041,1,0.33627042
72881,329,722,1,1042,1,0.16986428
72882,329,722,1,1043,1,0.6658754
72883,329,722,1,1044,1,0.7891469
72884,330,827,1,1213,1,0.947358
72886,331,460,1,661,1,0.65040874
72887,331,460,1,662,1,0.9005306
72888,332,934,1,1354,1,0.8092148
72889,332,934,1,1355,1,0.9290967
72890,334,728,1,1051,1,0.5948405
72891,334,728,1,1052,1,0.020629024
72893,336,814,1,1190,1,0.6572773
72894,336,814,1,1191,1,0.54266673
72895,338,455,1,653,1,0.01467297
72896,338,455,1,654,1,0.58319825
72897,339,807,1,1179,1,0.02383492
72898,339,807,1,1180,1,0.09299808
72899,340,650,1,931,1,0.24505961
72900,340,650,1,932,1,0.9682167
72901,341,390,1,548,1,0.046664186
72902,341,390,1,549,1,0.8094361
72903,344,489,1,700,1,0.57183623
72904,346,621,1,890,1,0.8584412
72905,348,463,1,669,1,0.4099052
72908,352,182,1,269,1,0.9194987
72909,352,182,1,270,1,0.8175995
72910,353,561,1,806,1,0.8238357
72911,354,160,1,234,1,0.93887335
72912,355,630,1,900,1,0.6958977
72913,355,630,1,901,1,0.9822226
72914,356,794,1,1157,1,0.55976546
72915,356,794,1,1158,1,0.005688217
72916,356,794,1,1159,1,0.4989573
72917,357,405,1,568,1,0.21664
72918,357,405,1,569,1,0.15979278
72919,357,405,1,570,1,0.582797
72920,357,405,1,571,1,0.7199953
72921,357,405,1,572,1,0.41650128
72922,358,252,1,348,1,0.039173935
72925,359,604,1,863,1,0.6529106
72927,359,604,1,865,1,0.8094366
72928,361,71,1,107,1,0.1497344
72929,362,864,1,1254,1,0.13959931
72931,362,864,1,1256,1,0.29051068
72933,363,720,1,1039,1,0.20992178
72934,363,720,1,1040,1,0.7923536
72936,364,710,1,1022,1,0.49159864
72937,364,710,1,1023,1,0.11665774
72938,365,823,1,1204,1,0.43465784
72941,367,68,1,103,1,0.93868977
72942,368,859,1,1248,1,0.82789356
72943,368,859,1,1249,1,0.93405604
72944,369,738,1,1065,1,0.4413445
72946,369,738,1,1067,1,0.22242424
72948,371,103,1,146,1,0.98465264
72950,373,920,1,1331,1,0.8377881
72951,374,528,1,746,1,0.7541836
72952,376,883,1,1281,1,0.4169138
72953,376,883,1,1282,1,0.18981601
72954,376,883,1,1283,1,0.3569907
72955,377,682,1,984,1,0.32655323
72956,377,682,1,985,1,0.24328706
72957,377,682,1,986,1,0.59298646
72958,377,682,1,987,1,0.9428054
72959,378,387,1,546,1,0.3318944
72960,379,238,1,331,1,0.39540023
72968,383,481,1,689,1,0.4416532
72969,383,481,1,690,1,0.41150442
72970,383,481,1,691,1,0.39482358
72971,384,672,1,967,1,0.30678138
72973,385,538,1,766,1,0.6323505
72975,387,786,1,1143,1,0.8691669
72978,389,984,1,1425,1,0.052487038
72979,389,984,1,1426,1,0.4427266
72980,390,163,1,240,1,0.82451504
72981,391,862,1,1253,1,0.2247191
72983,394,339,1,480,1,0.87685466
72986,397,158,1,232,1,0.772031
72987,399,360,1,505,1,0.057793897
72988,400,406,1,573,1,0.418124
72989,400,406,1,574,1,0.3150925
72990,402,303,1,416,1,0.22904305
72991,402,303,1,417,1,0.17830539
72992,403,441,1,641,1,0.7539948
72994,404,640,1,916,1,0.027967447
72995,405,829,1,1218,1,0.09812188
72997,406,462,1,667,1,0.5214692
72998,406,462,1,668,1,0.3291219
72999,407,27,1,45,1,0.59870005
73001,410,571,1,820,1,0.9604107
73002,410,571,1,821,1,0.46065345
73003,410,571,1,822,1,0.29746035
73004,410,571,1,823,1,0.19949906
73005,412,35,1,58,1,0.557001
73006,413,555,1,796,1,0.068052255
73007,413,555,1,797,1,0.49067134
73008,416,670,1,966,1,0.92084306
73009,417,970,1,1406,1,0.06601368
73010,419,212,1,305,1,0.69006205
73013,421,793,1,1156,1,0.6466843
73014,422,325,1,455,1,0.39212656
73015,423,583,1,835,1,0.77108574
73016,424,419,1,597,1,0.9444714
73017,426,926,1,1338,1,0.7728231
73018,426,926,1,1339,1,0.2706783
73019,426,926,1,1340,1,0.52281576
73020,427,967,1,1400,1,0.13608432
73021,427,967,1,1401,1,0.70571584
73022,427,967,1,1402,1,0.39000118
73023,427,967,1,1403,1,0.15214376
73024,427,967,1,1404,1,0.6105749
73025,429,401,1,562,1,0.86732394
73026,429,401,1,563,1,0.9998211
73028,430,632,1,904,1,0.33928177
73029,430,632,1,905,1,0.15734574
73030,430,632,1,906,1,0.753775
73031,431,351,1,493,1,0.2578991
73034,432,939,1,1362,1,0.9461084
73035,432,939,1,1363,1,0.42860255
73036,433,731,1,1055,1,0.30899495
73039,434,193,1,284,1,0.5920333
73040,434,193,1,285,1,0.5983907
73041,436,313,1,433,1,0.90044886
73042,438,698,1,1002,1,0.37340948
73043,441,250,1,346,1,0.39331505
73044,442,210,1,302,1,0.20932879
73045,443,282,1,397,1,0.36014912
73046,443,282,1,398,1,0.19664498
73047,444,525,1,741,1,0.58964604
73048,444,525,1,742,1,0.18777663
73049,444,525,1,743,1,0.91321695
73051,445,971,1,1408,1,0.5227206
73052,445,971,1,1409,1,0.98722667
73054,446,743,1,1076,1,0.57601845
73056,446,743,1,1078,1,0.6755346
73059,450,554,1,795,1,0.8996522
73060,451,118,1,165,1,0.09637661
73062,453,851,1,1236,1,0.9480384
73063,453,851,1,1237,1,0.43594953
73064,454,483,1,692,1,0.10954636
73065,455,882,1,1277,1,0.85161424
73066,455,882,1,1278,1,0.09536364
73067,455,882,1,1279,1,0.98113567
73068,455,882,1,1280,1,0.4048753
73070,459,327,1,457,1,0.8120869
73071,460,295,1,409,1,0.54524994
73072,461,230,1,322,1,0.30207592
73073,461,230,1,323,1,0.59402514
73074,462,726,1,1047,1,0.15164591
73075,462,726,1,1048,1,0.2378126
73076,462,726,1,1049,1,0.44804838
73078,463,266,1,373,1,0.23444505
73079,464,716,1,1030,1,0.69578385
73080,465,216,1,308,1,0.77523524
73082,468,367,1,512,1,0.23584315
73083,470,187,1,276,1,0.83452225
73084,472,623,1,892,1,0.85749793
73085,473,945,1,1371,1,0.3683612
73087,474,423,1,606,1,0.62409276
73088,474,423,1,607,1,0.09602065
73089,475,398,1,559,1,0.17559722
73090,476,707,1,1020,1,0.3781988
73091,477,725,1,1045,1,0.5734403
73092,477,725,1,1046,1,0.80006933
73094,480,263,1,370,1,0.1578558
73095,482,346,1,488,1,0.33670193
73096,485,826,1,1211,1,0.07251156
73097,485,826,1,1212,1,0.7689942
73098,486,362,1,508,1,0.3441401
73100,488,536,1,763,1,0.6448441
73101,488,536,1,764,1,0.16590576
73103,490,877,1,1270,1,0.27749807
73105,490,877,1,1272,1,0.59699315
73106,491,662,1,950,1,0.10223429
73107,492,925,1,1336,1,0.0316588
73108,492,925,1,1337,1,0.14301153
73109,493,744,1,1079,1,0.95286393
73111,495,128,1,173,1,0.8831041
73112,496,438,1,639,1,0.21390684
73114,497,833,1,1222,1,0.60760665
73116,500,474,1,682,1,0.054748554
73117,500,474,1,683,1,0.41028544
73121,502,666,1,953,1,0.9763095
73123,502,666,1,955,1,0.51556456
73125,503,41,1,65,1,0.8494658
73127,503,41,1,67,1,0.19062935
73129,506,570,1,818,1,0.042613417
73130,506,570,1,819,1,0.5388262
73131,507,190,1,279,1,0.010421219
73132,508,944,1,1370,1,0.47074264
73133,509,638,1,912,1,0.18278562
73134,510,563,1,807,1,0.73265517
73135,512,421,1,601,1,0.16694552
73136,512,421,1,602,1,0.71081215
73137,513,491,1,702,1,0.27834892
73138,514,126,1,172,1,0.36381516
73139,515,797,1,1164,1,0.7635205
73140,515,797,1,1165,1,0.984351
73142,517,308,1,425,1,0.057703782
73143,517,308,1,426,1,0.94526464
73144,517,308,1,427,1,0.14702705
73145,518,36,1,59,1,0.9346731
73147,519,148,1,214,1,0.18529166
73148,520,517,1,734,1,0.016668562
73149,520,517,1,735,1,0.31252834
73150,521,773,1,1123,1,0.9273453
73154,524,310,1,430,1,0.7670308
73156,525,765,1,1113,1,0.1455992
73160,528,818,1,1196,1,0.41168532
73161,528,818,1,1197,1,0.55795777
73162,530,598,1,849,1,0.055881433
73163,530,598,1,850,1,0.6507823
73165,530,598,1,852,1,0.6012229
73168,532,819,1,1198,1,0.25364783
73169,533,344,1,486,1,0.99419653
73171,535,356,1,501,1,0.3502877
73172,536,941,1,1365,1,0.8977729
73173,536,941,1,1366,1,0.18885835
73174,537,466,1,675,1,0.6825299
73176,538,801,1,1170,1,0.106907606
73177,538,801,1,1171,1,0.5188854
73178,539,394,1,553,1,0.9156536
73179,542,267,1,374,1,0.058773287
73181,543,539,1,767,1,0.503587
73183,543,539,1,769,1,0.88807917
73184,543,539,1,770,1,0.20400448
73186,545,143,1,199,1,0.18293634
73187,546,75,1,113,1,0.47221208
73188,546,75,1,114,1,0.8017925
73189,547,413,1,587,1,0.9115334
73190,547,413,1,588,1,0.53186136
73191,547,413,1,589,1,0.2721252
73193,548,762,1,1103,1,0.36290327
73196,551,893,1,1298,1,0.9280637
73197,551,893,1,1299,1,0.44105908
73201,554,975,1,1414,1,0.8802729
73202,554,975,1,1415,1,0.8491659
73203,556,85,1,124,1,0.3337896
73205,559,977,1,1416,1,0.558262
73206,559,977,1,1417,1,0.44418377
73207,559,977,1,1418,1,0.94104975
73208,560,153,1,226,1,0.15114704
73209,561,221,1,312,1,0.12571202
73211,565,280,1,392,1,0.6295655
73212,565,280,1,393,1,0.6420301
73214,566,704,1,1013,1,0.51374716
73217,569,320,1,449,1,0.7192389
73218,570,607,1,866,1,0.9118844
73219,570,607,1,867,1,0.5718749
73221,570,607,1,869,1,0.68257594
73222,570,607,1,870,1,0.70650846
73224,571,943,1,1369,1,0.41042247
73225,573,546,1,781,1,0.27332792
73226,574,322,1,450,1,0.12314762
73227,574,322,1,451,1,0.9031423
73228,574,322,1,452,1,0.88462067
73229,575,622,1,891,1,0.28301218
73230,576,487,1,697,1,0.28270692
73232,576,487,1,699,1,0.44667947
73235,579,134,1,182,1,0.10252029
73237,580,239,1,332,1,0.074567355
73238,581,849,1,1234,1,0.5986929
73239,582,89,1,131,1,0.3777308
73240,583,246,1,340,1,0.6190583
73241,583,246,1,341,1,0.746273
73242,584,596,1,841,1,0.068857834
73243,584,596,1,842,1,0.6787827
73245,584,596,1,844,1,0.22372223
73246,584,596,1,845,1,0.7524584
73247,585,420,1,598,1,0.1365513
73248,585,420,1,599,1,0.96945214
73249,585,420,1,600,1,0.42152226
73251,587,408,1,578,1,0.15777586
73252,589,703,1,1012,1,0.58885306
73254,593,177,1,259,1,0.28316346
73255,593,177,1,260,1,0.4236811
73258,594,656,1,943,1,0.48973265
73259,596,730,1,1053,1,0.59420127
73260,596,730,1,1054,1,0.14348367
73262,597,97,1,138,1,0.7989973
73264,599,553,1,792,1,0.29511818
73266,599,553,1,794,1,0.87602764
73267,601,824,1,1205,1,0.058462054
73268,602,964,1,1394,1,0.45533365
73272,604,770,1,1118,1,0.44504672
73275,606,98,1,139,1,0.5788053
73276,607,500,1,712,1,0.5268069
73277,608,184,1,271,1,0.6951127
73278,610,809,1,1181,1,0.096402176
73279,610,809,1,1182,1,0.13243231
73280,610,809,1,1183,1,0.5333526
73281,611,274,1,384,1,0.5577532
73282,611,274,1,385,1,0.46721572
73284,612,867,1,1259,1,0.40754202
73285,613,520,1,738,1,0.24423164
73286,614,541,1,772,1,0.08315751
73287,614,541,1,773,1,0.9632334
73289,616,683,1,989,1,0.17120752
73291,617,513,1,730,1,0.8897252
73292,621,211,1,303,1,0.8864431
73293,621,211,1,304,1,0.807325
73294,622,476,1,685,1,0.98654515
73295,622,476,1,686,1,0.10467533
73296,625,15,1,24,1,0.42888018
73297,626,359,1,504,1,0.22027902
73298,627,904,1,1310,1,0.7525823
73299,628,165,1,242,1,0.1313192
73300,630,224,1,313,1,0.2952746
73301,630,224,1,314,1,0.89762104
73302,632,642,1,918,1,0.59093094
73304,632,642,1,920,1,0.6370972
73305,633,348,1,489,1,0.10541258
73306,633,348,1,490,1,0.46958113
73308,635,369,1,515,1,0.4539057
73309,636,379,1,531,1,0.58440244
73310,636,379,1,532,1,0.08086598
73312,636,379,1,534,1,0.16551486
73314,637,952,1,1380,1,0.80801344
73315,637,952,1,1381,1,0.2663626
73317,639,34,1,56,1,0.7625147
73318,639,34,1,57,1,0.84511536
73319,641,832,1,1220,1,0.2295372
73320,642,519,1,736,1,0.72393054
73322,643,625,1,894,1,0.9581173
73323,643,625,1,895,1,0.72781694
73324,646,427,1,622,1,0.32618743
73326,647,288,1,403,1,0.85189223
73327,648,910,1,1316,1,0.7601887
73328,648,910,1,1317,1,0.8409256
73329,649,846,1,1232,1,0.8534776
73330,649,846,1,1233,1,0.4295619
73331,651,812,1,1187,1,0.61395746
73333,652,740,1,1068,1,0.8422493
73334,652,740,1,1069,1,0.4131436
73336,652,740,1,1071,1,0.80011624
73337,653,888,1,1291,1,0.33089098
73338,654,332,1,465,1,0.6910426
73339,654,332,1,466,1,0.18664858
73340,657,10,1,18,1,0.69929826
73341,657,10,1,19,1,0.96145225
73342,657,10,1,20,1,0.7430702
73344,660,841,1,1228,1,0.18693495
73347,663,257,1,355,1,0.0336399
73348,663,257,1,356,1,0.5826423
73349,663,257,1,357,1,0.6284467
73350,663,257,1,358,1,0.32205036
73353,664,309,1,428,1,0.95174736
73354,666,811,1,1186,1,0.6021162
73355,667,534,1,756,1,0.65663445
73357,667,534,1,758,1,0.33832398
73358,668,929,1,1344,1,0.88900566
73359,669,368,1,513,1,0.3639237
73361,670,796,1,1162,1,0.9134389
73362,670,796,1,1163,1,0.44593537
73363,671,179,1,263,1,0.95583063
73364,671,179,1,264,1,0.5280414
73366,674,354,1,499,1,0.18093763
73367,675,825,1,1206,1,0.7988908
73368,675,825,1,1207,1,0.32599616
73369,675,825,1,1208,1,0.27740797
73370,675,825,1,1209,1,0.99000233
73372,676,973,1,1412,1,0.6786027
73374,677,60,1,90,1,0.05470425
73375,679,813,1,1189,1,0.17722157
73377,682,138,1,189,1,0.364312
73378,682,138,1,190,1,0.8618659
73379,682,138,1,191,1,0.9869577
73380,683,299,1,413,1,0.9128937
73381,684,409,1,579,1,0.8619022
73385,687,402,1,565,1,0.022104926
73386,688,987,1,1429,1,0.77922606
73387,689,618,1,883,1,0.4424442
