,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
205,186,358,1,503,0,0.80884045
206,188,890,1,1293,0,0.2764363
207,188,890,1,1295,0,0.48528567
208,189,692,1,998,0,0.03453953
209,190,873,1,1266,0,0.59703124
210,191,639,1,913,0,0.7419593
211,191,639,1,914,0,0.97875386
212,191,639,1,915,0,0.55415994
213,192,653,1,936,0,0.9318685
214,193,85,1,124,0,0.9519661
215,194,937,1,1357,0,0.21239536
216,194,937,1,1358,0,0.06637992
217,195,158,1,232,0,0.7444334
218,196,447,1,646,0,0.2609691
219,198,312,1,432,0,0.94338757
220,199,129,1,174,0,0.6835894
221,200,59,1,88,0,0.9581797
222,201,160,1,234,0,0.32950976
223,203,547,1,783,0,0.13678877
224,204,765,1,1113,0,0.1641652
225,208,705,1,1014,0,0.2116831
226,208,705,1,1015,0,0.86291933
227,208,705,1,1016,0,0.056674577
228,208,705,1,1017,0,0.38141742
229,211,148,1,214,0,0.8977273
230,213,428,1,623,0,0.38445184
231,214,248,1,343,0,0.42468283
232,214,248,1,344,0,0.7151454
233,215,424,1,608,0,0.64011437
234,215,424,1,609,0,0.8941525
235,215,424,1,610,0,0.68719375
236,217,914,1,1321,0,0.90068424
237,220,938,1,1359,0,0.3309923
238,220,938,1,1360,0,0.36744648
239,222,402,1,565,0,0.4895119
240,224,238,1,331,0,0.034729425
241,227,474,1,682,0,0.31661758
242,227,474,1,683,0,0.24318504
243,228,710,1,1022,0,0.7975441
244,228,710,1,1023,0,0.38559106
245,230,404,1,567,0,0.41275185
246,231,63,1,94,0,0.69770736
247,231,63,1,95,0,0.3053727
248,231,63,1,96,0,0.8264959
249,231,63,1,97,0,0.21306993
250,232,32,1,52,0,0.29251835
251,233,147,1,212,0,0.12935613
252,234,728,1,1051,0,0.7505955
253,234,728,1,1052,0,0.43151575
254,235,720,1,1039,0,0.5362137
255,235,720,1,1040,0,0.48832223
256,236,336,1,474,0,0.50525063
257,237,615,1,878,0,0.7124996
258,238,441,1,641,0,0.066531636
259,240,216,1,308,0,0.05160447
260,241,785,1,1141,0,0.9760919
261,245,427,1,622,0,0.16918527
262,246,661,1,949,0,0.9195634
263,247,377,1,527,0,0.17498897
264,247,377,1,528,0,0.35458884
265,248,420,1,598,0,0.04748799
266,248,420,1,599,0,0.37126446
267,248,420,1,600,0,0.73140895
268,249,262,1,368,0,0.7769846
269,251,526,1,744,0,0.80232793
270,253,571,1,820,0,0.90234673
271,253,571,1,821,0,0.7272623
272,253,571,1,822,0,0.048221204
273,253,571,1,823,0,0.47924843
274,255,25,1,39,0,0.36326164
275,255,25,1,40,0,0.7741538
276,255,25,1,42,0,0.1763649
277,256,243,1,338,0,0.38576263
278,257,257,1,355,0,0.38227996
279,257,257,1,356,0,0.654324
280,257,257,1,357,0,0.9741268
281,257,257,1,358,0,0.68248785
282,258,492,1,703,0,0.11139377
283,258,492,1,705,0,0.06893042
284,259,150,1,215,0,0.0663074
285,259,150,1,216,0,0.94634223
286,262,135,1,184,0,0.33392397
287,263,956,1,1388,0,0.9658271
288,264,683,1,989,0,0.6926838
289,265,666,1,953,0,0.66606015
290,265,666,1,955,0,0.3460893
291,266,536,1,763,0,0.7295521
292,266,536,1,764,0,0.46222326
293,267,804,1,1175,0,0.45788968
294,268,567,1,812,0,0.7422896
295,269,519,1,736,0,0.3978521
296,270,165,1,242,0,0.56771046
297,271,49,1,73,0,0.46043783
298,273,852,1,1238,0,0.6044958
299,274,586,1,837,0,0.7389066
300,276,673,1,969,0,0.1625543
301,277,716,1,1030,0,0.80859405
302,278,736,1,1062,0,0.57270485
303,279,889,1,1292,0,0.93582
304,280,794,1,1157,0,0.41735616
305,280,794,1,1158,0,0.65837026
306,280,794,1,1159,0,0.07346005
307,281,898,1,1306,0,0.3034303
308,281,898,1,1307,0,0.16221139
309,285,936,1,1356,0,0.12109474
310,286,924,1,1335,0,0.25267217
311,290,534,1,756,0,0.24382244
312,290,534,1,758,0,0.3924218
313,291,905,1,1311,0,0.21071757
314,291,905,1,1312,0,0.71401876
315,293,597,1,846,0,0.61869854
316,297,184,1,271,0,0.3061041
317,298,853,1,1240,0,0.8609817
318,298,853,1,1241,0,0.25298938
319,298,853,1,1242,0,0.8534509
320,299,1000,1,1448,0,0.9286261
321,300,973,1,1412,0,0.56444705
322,301,565,1,811,0,0.4574603
323,303,341,1,483,0,0.40294617
324,303,341,1,484,0,0.3774722
325,305,406,1,573,0,0.63120496
326,305,406,1,574,0,0.35585532
327,306,999,1,1445,0,0.88043517
328,309,465,1,672,0,0.5853549
329,309,465,1,673,0,0.72897285
330,311,352,1,495,0,0.7315392
331,311,352,1,496,0,0.7099946
332,312,299,1,413,0,0.38157725
333,313,676,1,972,0,0.4280146
334,313,676,1,973,0,0.35450524
335,314,175,1,257,0,0.14298017
336,315,425,1,613,0,0.37114635
337,315,425,1,615,0,0.9578117
338,315,425,1,616,0,0.96860516
339,315,425,1,617,0,0.10090176
340,316,302,1,415,0,0.4905615
341,317,560,1,803,0,0.92084205
342,317,560,1,804,0,0.008866413
343,318,613,1,876,0,0.45950586
344,325,473,1,679,0,0.84410614
345,325,473,1,681,0,0.75607866
346,326,210,1,302,0,0.49350995
347,327,116,1,163,0,0.020561941
348,328,436,1,637,0,0.39956108
349,328,436,1,638,0,0.2550497
350,330,288,1,403,0,0.9962109
351,332,909,1,1315,0,0.5792385
352,333,254,1,351,0,0.06902129
353,333,254,1,352,0,0.7473744
354,334,722,1,1041,0,0.20084217
355,334,722,1,1042,0,0.46275422
356,334,722,1,1043,0,0.63594145
357,334,722,1,1044,0,0.9127954
358,335,276,1,387,0,0.34128156
359,335,276,1,388,0,0.66504323
360,337,383,1,541,0,0.06242567
361,337,383,1,542,0,0.42541498
362,338,539,1,767,0,0.58981705
363,338,539,1,769,0,0.742661
364,338,539,1,770,0,0.320884
365,340,771,1,1119,0,0.27020982
366,340,771,1,1121,0,0.7086124
367,342,305,1,419,0,0.976186
368,342,305,1,420,0,0.13274479
369,342,305,1,421,0,0.09635759
370,343,942,1,1367,0,0.8317351
371,344,267,1,374,0,0.2762544
372,346,558,1,801,0,0.0047058132
373,347,795,1,1160,0,0.5663815
374,349,278,1,390,0,0.870499
375,354,816,1,1192,0,0.3806002
376,354,816,1,1194,0,0.90381116
377,355,734,1,1059,0,0.41437873
378,355,734,1,1060,0,0.4522795
379,356,206,1,298,0,0.0606386
380,361,825,1,1206,0,0.6545333
381,361,825,1,1207,0,0.71279454
382,361,825,1,1208,0,0.2911288
383,361,825,1,1209,0,0.3919754
384,362,638,1,912,0,0.13811995
385,365,60,1,90,0,0.7376534
386,366,598,1,849,0,0.6078529
387,366,598,1,850,0,0.2554046
388,366,598,1,852,0,0.41105786
389,368,857,1,1245,0,0.8974065
390,368,857,1,1246,0,0.29160345
391,369,107,1,150,0,0.36185756
392,369,107,1,151,0,0.4914904
393,369,107,1,152,0,0.3977906
394,370,800,1,1169,0,0.36941242
395,371,731,1,1055,0,0.7459662
396,372,103,1,146,0,0.63457143
397,373,375,1,522,0,0.44007266
398,373,375,1,523,0,0.26075715
399,374,7,1,9,0,0.8629051
400,374,7,1,10,0,0.005742813
401,374,7,1,11,0,0.7193024
402,375,291,1,406,0,0.8089681
403,375,291,1,407,0,0.21094728
404,378,540,1,771,0,0.9820898
405,379,316,1,436,0,0.6151807
406,379,316,1,437,0,0.41371435
407,379,316,1,438,0,0.44102085
408,379,316,1,439,0,0.75271165
409,379,316,1,440,0,0.54515094
410,383,557,1,799,0,0.7414181
411,384,718,1,1033,0,0.5592527
412,384,718,1,1034,0,0.30792725
413,384,718,1,1035,0,0.59706706
414,384,718,1,1036,0,0.7422365
415,385,934,1,1354,0,0.06401298
416,385,934,1,1355,0,0.1654382
417,386,625,1,894,0,0.35264692
418,386,625,1,895,0,0.24924818
419,387,27,1,45,0,0.5663787
420,388,581,1,833,0,0.9176161
421,389,61,1,91,0,0.41957873
422,391,578,1,831,0,0.15190886
423,391,578,1,832,0,0.062738225
424,392,268,1,376,0,0.73920125
425,392,268,1,377,0,0.5665049
426,392,268,1,378,0,0.41505697
427,394,421,1,601,0,0.31391928
428,394,421,1,602,0,0.054170106
429,395,647,1,925,0,0.7584156
430,395,647,1,926,0,0.21081428
431,395,647,1,927,0,0.267708
432,399,239,1,332,0,0.56637406
433,401,513,1,730,0,0.10873838
434,403,231,1,324,0,0.87274456
435,403,231,1,325,0,0.17330755
436,403,231,1,326,0,0.21599029
437,404,850,1,1235,0,0.74043715
438,405,125,1,171,0,0.45917755
439,406,284,1,399,0,0.93473643
440,407,773,1,1123,0,0.89473367
441,408,351,1,493,0,0.560829
442,410,37,1,60,0,0.30780727
443,412,361,1,507,0,0.2972254
444,413,549,1,788,0,0.5128439
445,413,549,1,789,0,0.122277625
446,414,509,1,721,0,0.5611161
447,414,509,1,722,0,0.9417977
448,415,877,1,1270,0,0.6224503
449,415,877,1,1272,0,0.115742445
450,416,346,1,488,0,0.59809303
451,417,858,1,1247,0,0.5515796
452,418,607,1,866,0,0.755266
453,418,607,1,867,0,0.0018603686
454,418,607,1,869,0,0.6150048
455,418,607,1,870,0,0.57450867
456,419,762,1,1103,0,0.702513
457,420,422,1,604,0,0.61064833
458,421,584,1,836,0,0.9941345
459,423,55,1,81,0,0.3367575
460,423,55,1,82,0,0.24086799
461,424,691,1,996,0,0.26858222
462,425,133,1,180,0,0.6282663
463,425,133,1,181,0,0.11951067
464,426,793,1,1156,0,0.11924734
465,427,797,1,1164,0,0.8290389
466,427,797,1,1165,0,0.8338824
467,428,878,1,1273,0,0.25139558
468,429,182,1,269,0,0.6272273
469,429,182,1,270,0,0.20399919
470,430,887,1,1289,0,0.58350873
471,431,434,1,635,0,0.8606889
472,432,153,1,226,0,0.31175315
473,433,823,1,1204,0,0.51978326
474,434,612,1,875,0,0.08207867
475,437,770,1,1118,0,0.3644493
476,438,250,1,346,0,0.9028841
477,440,694,1,1001,0,0.14536694
478,443,931,1,1346,0,0.7528631
479,443,931,1,1347,0,0.45036373
480,443,931,1,1349,0,0.89451563
481,444,295,1,409,0,0.9012529
482,445,531,1,752,0,0.43584362
483,445,531,1,753,0,0.9937968
484,448,68,1,103,0,0.61621535
485,449,751,1,1091,0,0.590412
486,450,939,1,1362,0,0.30706492
487,450,939,1,1363,0,0.433369
488,452,717,1,1032,0,0.026586877
489,453,641,1,917,0,0.06496389
490,456,821,1,1203,0,0.038602315
491,459,491,1,702,0,0.83895355
492,461,30,1,47,0,0.619905
493,462,618,1,883,0,0.3132864
494,462,618,1,884,0,0.57447386
495,462,618,1,886,0,0.099606924
496,463,525,1,741,0,0.19630373
497,463,525,1,742,0,0.32982397
498,463,525,1,743,0,0.45818222
499,465,538,1,766,0,0.35804412
500,466,555,1,796,0,0.84844685
501,466,555,1,797,0,0.5455139
502,468,622,1,891,0,0.26301354
503,469,680,1,979,0,0.50719655
504,469,680,1,980,0,0.75896835
505,469,680,1,981,0,0.6287296
506,470,335,1,471,0,0.9961555
507,470,335,1,472,0,0.32249767
508,470,335,1,473,0,0.6199139
509,471,912,1,1318,0,0.95923036
510,471,912,1,1319,0,0.44759005
511,471,912,1,1320,0,0.16106753
512,472,831,1,1219,0,0.22977816
513,473,354,1,499,0,0.40281597
514,474,561,1,806,0,0.124721654
515,476,820,1,1199,0,0.47515172
516,476,820,1,1200,0,0.9700183
517,476,820,1,1201,0,0.87821907
518,476,820,1,1202,0,0.5962264
519,477,780,1,1131,0,0.93698144
520,477,780,1,1132,0,0.62857354
521,479,998,1,1444,0,0.65450263
522,483,832,1,1220,0,0.5883739
523,484,630,1,900,0,0.6455686
524,484,630,1,901,0,0.25941664
525,485,752,1,1092,0,0.73274136
526,486,577,1,829,0,0.5336854
527,488,73,1,110,0,0.5254871
528,490,74,1,111,0,0.85286266
529,490,74,1,112,0,0.16717096
530,491,207,1,299,0,0.7719404
531,494,895,1,1301,0,0.9345638
532,494,895,1,1302,0,0.7379477
533,495,841,1,1228,0,0.6532688
534,496,888,1,1291,0,0.21634668
535,497,958,1,1390,0,0.082339466
536,498,726,1,1047,0,0.36573806
537,498,726,1,1048,0,0.05574174
538,498,726,1,1049,0,0.46720105
539,500,370,1,516,0,0.7368498
540,501,777,1,1125,0,0.50188494
541,501,777,1,1126,0,0.23397873
542,502,687,1,992,0,0.7384378
543,503,476,1,685,0,0.25364357
544,503,476,1,686,0,0.3282547
545,505,102,1,143,0,0.20634621
546,505,102,1,144,0,0.45334092
547,508,997,1,1442,0,0.08449851
548,508,997,1,1443,0,0.26056063
549,510,300,1,414,0,0.8305865
550,511,173,1,252,0,0.113522634
551,511,173,1,253,0,0.9278086
552,511,173,1,255,0,0.89860517
553,512,798,1,1167,0,0.5877005
554,513,96,1,136,0,0.053026255
555,514,824,1,1205,0,0.9035095
556,515,640,1,916,0,0.583327
557,516,269,1,379,0,0.16946514
558,518,789,1,1148,0,0.9529304
559,519,745,1,1080,0,0.16388528
560,519,745,1,1083,0,0.73777103
561,522,941,1,1365,0,0.3940714
562,522,941,1,1366,0,0.44869068
563,524,236,1,329,0,0.45770016
564,524,236,1,330,0,0.47903895
565,527,947,1,1372,0,0.9347637
566,527,947,1,1374,0,0.70607674
567,528,546,1,781,0,0.6628012
568,529,891,1,1297,0,0.55369246
569,530,923,1,1333,0,0.35263848
570,531,113,1,158,0,0.7528376
571,531,113,1,159,0,0.1819924
572,532,289,1,404,0,0.59431493
573,533,645,1,923,0,0.7387266
574,534,138,1,189,0,0.56933
575,534,138,1,190,0,0.8411074
576,534,138,1,191,0,0.14339796
577,535,143,1,199,0,0.814499
578,537,846,1,1232,0,0.9425911
579,537,846,1,1233,0,0.84972405
580,539,66,1,99,0,0.38059562
581,541,654,1,937,0,0.15303537
582,541,654,1,938,0,0.59641105
583,541,654,1,939,0,0.2598812
584,541,654,1,940,0,0.701318
585,543,227,1,319,0,0.31563568
586,545,279,1,391,0,0.7192973
587,547,642,1,918,0,0.39036
588,547,642,1,920,0,0.9107496
589,548,41,1,65,0,0.052681442
590,548,41,1,67,0,0.16507192
591,549,417,1,594,0,0.2917805
592,549,417,1,595,0,0.76508605
593,549,417,1,596,0,0.0005124376
594,551,330,1,461,0,0.7579987
595,552,991,1,1433,0,0.49202505
596,552,991,1,1434,0,0.669441
597,552,991,1,1435,0,0.33625963
598,553,867,1,1259,0,0.3032123
599,555,134,1,182,0,0.8944046
600,556,866,1,1257,0,0.34871307
601,556,866,1,1258,0,0.09997022
602,557,126,1,172,0,0.066274405
603,559,646,1,924,0,0.7348955
604,561,92,1,133,0,0.25816128
605,565,108,1,153,0,0.76920044
606,568,112,1,154,0,0.9815338
607,568,112,1,155,0,0.9603166
608,568,112,1,156,0,0.569932
609,568,112,1,157,0,0.6458996
610,569,100,1,141,0,0.33358797
611,569,100,1,142,0,0.14903858
612,571,833,1,1222,0,0.15361859
613,572,992,1,1436,0,0.8900981
614,573,169,1,248,0,0.66796166
615,573,169,1,250,0,0.68723696
616,574,624,1,893,0,0.19750068
617,575,202,1,295,0,0.8397611
618,577,851,1,1236,0,0.025802536
619,577,851,1,1237,0,0.3466658
620,578,154,1,227,0,0.13059774
621,579,928,1,1343,0,0.26970217
622,584,650,1,931,0,0.69048995
623,584,650,1,932,0,0.27072266
624,585,791,1,1149,0,0.24741477
625,585,791,1,1150,0,0.39273745
626,586,725,1,1045,0,0.58957577
627,586,725,1,1046,0,0.39998767
628,587,781,1,1133,0,0.18220021
629,587,781,1,1134,0,0.8328133
630,587,781,1,1135,0,0.5582611
631,589,261,1,366,0,0.7287928
632,594,564,1,810,0,0.20495221
633,596,644,1,922,0,0.65187025
634,597,919,1,1326,0,0.2434984
635,597,919,1,1327,0,0.5291743
636,597,919,1,1328,0,0.89114386
637,597,919,1,1329,0,0.53381705
638,598,778,1,1128,0,0.744608
639,598,778,1,1129,0,0.9747364
640,599,142,1,197,0,0.0757772
641,599,142,1,198,0,0.2852568
642,601,440,1,640,0,0.049773354
643,602,387,1,546,0,0.40857473
644,603,281,1,395,0,0.63655233
645,603,281,1,396,0,0.8205615
646,604,828,1,1215,0,0.37984338
647,604,828,1,1216,0,0.3723424
648,605,814,1,1190,0,0.05106945
649,605,814,1,1191,0,0.6905337
650,606,952,1,1380,0,0.43694508
651,606,952,1,1381,0,0.57673115
652,608,265,1,371,0,0.40006986
653,610,337,1,475,0,0.84984976
654,610,337,1,476,0,0.48067927
655,611,920,1,1331,0,0.8157055
656,612,84,1,122,0,0.29943648
657,612,84,1,123,0,0.731817
658,613,893,1,1298,0,0.27135175
659,613,893,1,1299,0,0.76130277
660,614,929,1,1344,0,0.61293876
661,615,457,1,656,0,0.95627385
662,615,457,1,657,0,0.47383496
663,616,812,1,1187,0,0.7272809
664,617,460,1,661,0,0.7157378
665,617,460,1,662,0,0.54121774
666,618,469,1,677,0,0.23083284
667,618,469,1,678,0,0.80153126
668,619,178,1,262,0,0.19708641
669,622,977,1,1416,0,0.114244625
670,622,977,1,1417,0,0.9119728
671,622,977,1,1418,0,0.22419563
672,624,962,1,1393,0,0.93832386
673,625,399,1,560,0,0.44559345
674,627,925,1,1336,0,0.5936253
675,627,925,1,1337,0,0.54123527
676,628,386,1,544,0,0.9627535
677,628,386,1,545,0,0.094435446
678,629,649,1,930,0,0.11466696
679,630,886,1,1288,0,0.38039073
680,631,411,1,582,0,0.4361649
681,631,411,1,583,0,0.8163164
682,631,411,1,585,0,0.022900857
683,632,34,1,56,0,0.70072424
684,632,34,1,57,0,0.4463795
685,634,826,1,1211,0,0.040869582
686,634,826,1,1212,0,0.9299493
687,636,510,1,723,0,0.045396067
688,636,510,1,724,0,0.47734022
689,639,398,1,559,0,0.36096478
690,641,940,1,1364,0,0.95442986
691,642,799,1,1168,0,0.4219785
692,643,932,1,1350,0,0.21060455
693,644,484,1,694,0,0.52190644
694,644,484,1,696,0,0.13605596
695,648,678,1,976,0,0.06069654
696,648,678,1,977,0,0.3462136
697,650,587,1,838,0,0.6818843
698,651,490,1,701,0,0.7157505
699,653,319,1,448,0,0.019220218
700,654,213,1,306,0,0.6482619
701,655,177,1,259,0,0.55152875
702,655,177,1,260,0,0.12749895
703,656,818,1,1196,0,0.16489382
704,656,818,1,1197,0,0.7123152
705,658,4,1,4,0,0.20588072
706,659,246,1,340,0,0.21185169
707,659,246,1,341,0,0.81693244
708,660,95,1,135,0,0.3733152
709,661,933,1,1351,0,0.8098358
710,661,933,1,1352,0,0.501683
711,661,933,1,1353,0,0.5764275
712,662,380,1,536,0,0.3572866
713,662,380,1,537,0,0.47002873
714,663,42,1,68,0,0.40354306
715,663,42,1,69,0,0.54442024
716,664,71,1,107,0,0.89219457
717,665,89,1,131,0,0.6197934
718,667,744,1,1079,0,0.5808624
719,669,327,1,457,0,0.016748313
720,672,574,1,826,0,0.97646374
721,672,574,1,827,0,0.7415715
722,673,247,1,342,0,0.9116201
723,674,431,1,627,0,0.5569717
724,675,512,1,727,0,0.8693175
725,675,512,1,728,0,0.46525106
726,675,512,1,729,0,0.90653026
727,676,455,1,653,0,0.9920549
728,676,455,1,654,0,0.6649598
729,678,362,1,508,0,0.48110864
730,679,556,1,798,0,0.7110596
731,681,255,1,353,0,0.95112455
732,681,255,1,354,0,0.4636823
733,685,517,1,734,0,0.5819348
734,685,517,1,735,0,0.30395448
735,686,829,1,1218,0,0.7661672
736,689,461,1,665,0,0.49827164
737,690,495,1,707,0,0.9973899
738,691,600,1,856,0,0.8714543
739,691,600,1,857,0,0.087871686
740,691,600,1,858,0,0.9132189
741,694,99,1,140,0,0.76634794
742,695,805,1,1176,0,0.11141145
743,695,805,1,1177,0,0.74750084
744,695,805,1,1178,0,0.92001414
745,696,910,1,1316,0,0.30018905
746,696,910,1,1317,0,0.55561477
747,697,498,1,710,0,0.1527243
748,697,498,1,711,0,0.36867827
749,698,897,1,1304,0,0.43232337
750,699,971,1,1408,0,0.018553162
751,699,971,1,1409,0,0.17641097
752,701,54,1,80,0,0.2990414
753,702,774,1,1124,0,0.24859752
754,703,145,1,205,0,0.060251407
755,703,145,1,206,0,0.4027832
756,703,145,1,207,0,0.23971136
757,705,429,1,624,0,0.10750705
758,705,429,1,625,0,0.8647309
759,705,429,1,626,0,0.78604186
760,708,875,1,1268,0,0.03174591
