GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
215,424,1,609,0,0.8941525
215,424,1,610,0,0.68719375
215,424,1,611,0,0.5153119
217,914,1,1321,0,0.90068424
220,938,1,1359,0,0.3309923
220,938,1,1360,0,0.36744648
221,57,1,85,0,0.35143247
222,402,1,565,0,0.4895119
224,238,1,331,0,0.034729425
226,614,1,877,0,0.45290676
227,474,1,682,0,0.31661758
227,474,1,683,0,0.24318504
228,710,1,1021,0,0.24742694
228,710,1,1022,0,0.7975441
228,710,1,1023,0,0.38559106
230,404,1,566,0,0.9807439
230,404,1,567,0,0.41275185
231,63,1,94,0,0.69770736
231,63,1,95,0,0.3053727
231,63,1,96,0,0.8264959
231,63,1,97,0,0.21306993
232,32,1,51,0,0.27518708
232,32,1,52,0,0.29251835
233,147,1,212,0,0.12935613
234,728,1,1051,0,0.7505955
234,728,1,1052,0,0.43151575
235,720,1,1038,0,0.12594521
235,720,1,1039,0,0.5362137
235,720,1,1040,0,0.48832223
236,336,1,474,0,0.50525063
237,615,1,878,0,0.7124996
238,441,1,641,0,0.066531636
238,441,1,642,0,0.49194202
240,216,1,308,0,0.05160447
241,785,1,1141,0,0.9760919
244,978,1,1419,0,0.65989923
245,427,1,622,0,0.16918527
246,661,1,949,0,0.9195634
247,377,1,527,0,0.17498897
247,377,1,528,0,0.35458884
248,420,1,598,0,0.04748799
248,420,1,599,0,0.37126446
248,420,1,600,0,0.73140895
249,262,1,367,0,0.121870175
249,262,1,368,0,0.7769846
250,326,1,456,0,0.42708218
251,526,1,744,0,0.80232793
251,526,1,745,0,0.1739274
253,571,1,820,0,0.90234673
253,571,1,821,0,0.7272623
253,571,1,822,0,0.048221204
253,571,1,823,0,0.47924843
254,918,1,1324,0,0.06553107
254,918,1,1325,0,0.72245973
255,25,1,39,0,0.36326164
255,25,1,40,0,0.7741538
255,25,1,41,0,0.8825343
255,25,1,42,0,0.1763649
255,25,1,43,0,0.8103754
256,243,1,338,0,0.38576263
257,257,1,355,0,0.38227996
257,257,1,356,0,0.654324
257,257,1,357,0,0.9741268
257,257,1,358,0,0.68248785
257,257,1,359,0,0.22106476
257,257,1,360,0,0.00043708683
258,492,1,703,0,0.11139377
258,492,1,704,0,0.29468882
258,492,1,705,0,0.06893042
259,150,1,215,0,0.0663074
259,150,1,216,0,0.94634223
261,915,1,1322,0,0.15167087
262,135,1,184,0,0.33392397
263,956,1,1388,0,0.9658271
264,683,1,988,0,0.5336973
264,683,1,989,0,0.6926838
264,683,1,990,0,0.28759667
265,666,1,953,0,0.66606015
265,666,1,954,0,0.16305621
265,666,1,955,0,0.3460893
266,536,1,762,0,0.9066116
266,536,1,763,0,0.7295521
266,536,1,764,0,0.46222326
267,804,1,1175,0,0.45788968
268,567,1,812,0,0.7422896
269,519,1,736,0,0.3978521
269,519,1,737,0,0.4325007
270,165,1,242,0,0.56771046
271,49,1,72,0,0.559749
271,49,1,73,0,0.46043783
273,852,1,1238,0,0.6044958
273,852,1,1239,0,0.14986554
274,586,1,837,0,0.7389066
276,673,1,969,0,0.1625543
277,716,1,1030,0,0.80859405
278,736,1,1062,0,0.57270485
279,889,1,1292,0,0.93582
280,794,1,1157,0,0.41735616
280,794,1,1158,0,0.65837026
280,794,1,1159,0,0.07346005
281,898,1,1306,0,0.3034303
281,898,1,1307,0,0.16221139
283,94,1,134,0,0.66848814
285,936,1,1356,0,0.12109474
286,924,1,1334,0,0.49848896
286,924,1,1335,0,0.25267217
288,2,1,2,0,0.16783583
288,2,1,3,0,0.8133471
290,534,1,756,0,0.24382244
290,534,1,757,0,0.07987232
290,534,1,758,0,0.3924218
291,905,1,1311,0,0.21071757
291,905,1,1312,0,0.71401876
293,597,1,846,0,0.61869854
293,597,1,847,0,0.9489408
293,597,1,848,0,0.85134226
297,184,1,271,0,0.3061041
298,853,1,1240,0,0.8609817
298,853,1,1241,0,0.25298938
298,853,1,1242,0,0.8534509
299,1000,1,1447,0,0.14500134
299,1000,1,1448,0,0.9286261
300,973,1,1412,0,0.56444705
301,565,1,811,0,0.4574603
303,341,1,483,0,0.40294617
303,341,1,484,0,0.3774722
303,341,1,485,0,0.15723164
305,406,1,573,0,0.63120496
305,406,1,574,0,0.35585532
306,999,1,1445,0,0.88043517
306,999,1,1446,0,0.12366673
308,5,1,5,0,0.46798137
309,465,1,672,0,0.5853549
309,465,1,673,0,0.72897285
309,465,1,674,0,0.6552194
310,199,1,292,0,0.4265322
311,352,1,495,0,0.7315392
311,352,1,496,0,0.7099946
312,299,1,413,0,0.38157725
313,676,1,972,0,0.4280146
313,676,1,973,0,0.35450524
313,676,1,974,0,0.77753246
314,175,1,257,0,0.14298017
314,175,1,258,0,0.81551844
315,425,1,612,0,0.588125
315,425,1,613,0,0.37114635
315,425,1,614,0,0.9424117
315,425,1,615,0,0.9578117
315,425,1,616,0,0.96860516
315,425,1,617,0,0.10090176
316,302,1,415,0,0.4905615
317,560,1,803,0,0.92084205
317,560,1,804,0,0.008866413
317,560,1,805,0,0.2999616
318,613,1,876,0,0.45950586
319,241,1,335,0,0.2780447
319,241,1,336,0,0.57151765
324,690,1,995,0,0.5362087
325,473,1,679,0,0.84410614
325,473,1,680,0,0.2395272
325,473,1,681,0,0.75607866
326,210,1,302,0,0.49350995
327,116,1,161,0,0.96527135
327,116,1,162,0,0.8582891
327,116,1,163,0,0.020561941
328,436,1,637,0,0.39956108
328,436,1,638,0,0.2550497
330,288,1,402,0,0.48804575
330,288,1,403,0,0.9962109
332,909,1,1315,0,0.5792385
333,254,1,351,0,0.06902129
333,254,1,352,0,0.7473744
334,722,1,1041,0,0.20084217
334,722,1,1042,0,0.46275422
334,722,1,1043,0,0.63594145
334,722,1,1044,0,0.9127954
335,276,1,387,0,0.34128156
335,276,1,388,0,0.66504323
335,276,1,389,0,0.035322167
337,383,1,541,0,0.06242567
337,383,1,542,0,0.42541498
338,539,1,767,0,0.58981705
338,539,1,768,0,0.28337446
338,539,1,769,0,0.742661
338,539,1,770,0,0.320884
340,771,1,1119,0,0.27020982
340,771,1,1120,0,0.6959171
340,771,1,1121,0,0.7086124
342,305,1,419,0,0.976186
342,305,1,420,0,0.13274479
342,305,1,421,0,0.09635759
343,942,1,1367,0,0.8317351
344,267,1,374,0,0.2762544
344,267,1,375,0,0.906209
345,201,1,293,0,0.57160217
346,558,1,800,0,0.6017196
346,558,1,801,0,0.0047058132
347,795,1,1160,0,0.5663815
349,278,1,390,0,0.870499
350,508,1,720,0,0.99381787
354,816,1,1192,0,0.3806002
354,816,1,1193,0,0.1679683
354,816,1,1194,0,0.90381116
355,734,1,1059,0,0.41437873
355,734,1,1060,0,0.4522795
355,734,1,1061,0,0.46916616
356,206,1,297,0,0.54743546
356,206,1,298,0,0.0606386
357,603,1,861,0,0.015222748
357,603,1,862,0,0.767089
358,8,1,12,0,0.63263226
360,53,1,79,0,0.3941572
361,825,1,1206,0,0.6545333
361,825,1,1207,0,0.71279454
361,825,1,1208,0,0.2911288
361,825,1,1209,0,0.3919754
361,825,1,1210,0,0.24740781
362,638,1,912,0,0.13811995
365,60,1,89,0,0.59180313
365,60,1,90,0,0.7376534
366,598,1,849,0,0.6078529
366,598,1,850,0,0.2554046
366,598,1,851,0,0.64141405
366,598,1,852,0,0.41105786
366,598,1,853,0,0.44654223
366,598,1,854,0,0.013042259
367,285,1,400,0,0.779036
368,857,1,1245,0,0.8974065
368,857,1,1246,0,0.29160345
369,107,1,150,0,0.36185756
369,107,1,151,0,0.4914904
369,107,1,152,0,0.3977906
370,800,1,1169,0,0.36941242
371,731,1,1055,0,0.7459662
371,731,1,1056,0,0.65356416
372,103,1,145,0,0.32085302
372,103,1,146,0,0.63457143
372,103,1,147,0,0.68352336
373,375,1,522,0,0.44007266
373,375,1,523,0,0.26075715
374,7,1,9,0,0.8629051
374,7,1,10,0,0.005742813
374,7,1,11,0,0.7193024
375,291,1,406,0,0.8089681
375,291,1,407,0,0.21094728
376,374,1,521,0,0.57000107
378,540,1,771,0,0.9820898
379,316,1,435,0,0.30158603
379,316,1,436,0,0.6151807
379,316,1,437,0,0.41371435
379,316,1,438,0,0.44102085
379,316,1,439,0,0.75271165
379,316,1,440,0,0.54515094
380,456,1,655,0,0.2774519
383,557,1,799,0,0.7414181
384,718,1,1033,0,0.5592527
384,718,1,1034,0,0.30792725
384,718,1,1035,0,0.59706706
384,718,1,1036,0,0.7422365
385,934,1,1354,0,0.06401298
385,934,1,1355,0,0.1654382
386,625,1,894,0,0.35264692
386,625,1,895,0,0.24924818
387,27,1,45,0,0.5663787
387,27,1,46,0,0.04907262
388,581,1,833,0,0.9176161
388,581,1,834,0,0.7354234
389,61,1,91,0,0.41957873
391,578,1,831,0,0.15190886
391,578,1,832,0,0.062738225
392,268,1,376,0,0.73920125
392,268,1,377,0,0.5665049
392,268,1,378,0,0.41505697
394,421,1,601,0,0.31391928
394,421,1,602,0,0.054170106
395,647,1,925,0,0.7584156
395,647,1,926,0,0.21081428
395,647,1,927,0,0.267708
396,174,1,256,0,0.2328795
399,239,1,332,0,0.56637406
400,117,1,164,0,0.29036936
401,513,1,730,0,0.10873838
403,231,1,324,0,0.87274456
403,231,1,325,0,0.17330755
403,231,1,326,0,0.21599029
404,850,1,1235,0,0.74043715
405,125,1,171,0,0.45917755
406,284,1,399,0,0.93473643
407,773,1,1123,0,0.89473367
408,351,1,493,0,0.560829
408,351,1,494,0,0.16388984
410,37,1,60,0,0.30780727
412,361,1,506,0,0.6637189
412,361,1,507,0,0.2972254
413,549,1,788,0,0.5128439
413,549,1,789,0,0.122277625
414,509,1,721,0,0.5611161
414,509,1,722,0,0.9417977
415,877,1,1270,0,0.6224503
415,877,1,1271,0,0.28706676
415,877,1,1272,0,0.115742445
416,346,1,488,0,0.59809303
417,858,1,1247,0,0.5515796
418,607,1,866,0,0.755266
418,607,1,867,0,0.0018603686
418,607,1,868,0,0.1520145
418,607,1,869,0,0.6150048
418,607,1,870,0,0.57450867
419,762,1,1103,0,0.702513
419,762,1,1104,0,0.8939393
420,422,1,603,0,0.7680299
420,422,1,604,0,0.61064833
421,584,1,836,0,0.9941345
423,55,1,81,0,0.3367575
423,55,1,82,0,0.24086799
424,691,1,996,0,0.26858222
425,133,1,180,0,0.6282663
425,133,1,181,0,0.11951067
426,793,1,1154,0,0.40790248
426,793,1,1155,0,0.34432185
426,793,1,1156,0,0.11924734
427,797,1,1164,0,0.8290389
427,797,1,1165,0,0.8338824
428,878,1,1273,0,0.25139558
428,878,1,1274,0,0.0891399
429,182,1,269,0,0.6272273
429,182,1,270,0,0.20399919
430,887,1,1289,0,0.58350873
430,887,1,1290,0,0.39068726
431,434,1,635,0,0.8606889
432,153,1,226,0,0.31175315
433,823,1,1204,0,0.51978326
434,612,1,875,0,0.08207867
437,770,1,1118,0,0.3644493
438,250,1,346,0,0.9028841
440,694,1,1001,0,0.14536694
443,931,1,1346,0,0.7528631
443,931,1,1347,0,0.45036373
443,931,1,1348,0,0.5643302
443,931,1,1349,0,0.89451563
444,295,1,409,0,0.9012529
445,531,1,752,0,0.43584362
445,531,1,753,0,0.9937968
447,50,1,74,0,0.28444412
448,68,1,102,0,0.22285262
448,68,1,103,0,0.61621535
449,751,1,1091,0,0.590412
450,939,1,1361,0,0.520686
450,939,1,1362,0,0.30706492
450,939,1,1363,0,0.433369
452,717,1,1031,0,0.5464466
452,717,1,1032,0,0.026586877
453,641,1,917,0,0.06496389
456,821,1,1203,0,0.038602315
459,491,1,702,0,0.83895355
461,30,1,47,0,0.619905
462,618,1,883,0,0.3132864
462,618,1,884,0,0.57447386
462,618,1,885,0,0.8772733
462,618,1,886,0,0.099606924
463,525,1,741,0,0.19630373
463,525,1,742,0,0.32982397
463,525,1,743,0,0.45818222
465,538,1,766,0,0.35804412
466,555,1,796,0,0.84844685
466,555,1,797,0,0.5455139
467,106,1,149,0,0.07642888
468,622,1,891,0,0.26301354
469,680,1,979,0,0.50719655
469,680,1,980,0,0.75896835
469,680,1,981,0,0.6287296
470,335,1,471,0,0.9961555
470,335,1,472,0,0.32249767
470,335,1,473,0,0.6199139
471,912,1,1318,0,0.95923036
471,912,1,1319,0,0.44759005
471,912,1,1320,0,0.16106753
472,831,1,1219,0,0.22977816
473,354,1,499,0,0.40281597
474,561,1,806,0,0.124721654
476,820,1,1199,0,0.47515172
476,820,1,1200,0,0.9700183
476,820,1,1201,0,0.87821907
476,820,1,1202,0,0.5962264
477,780,1,1131,0,0.93698144
477,780,1,1132,0,0.62857354
478,611,1,874,0,0.08068997
479,998,1,1444,0,0.65450263
483,832,1,1220,0,0.5883739
484,630,1,900,0,0.6455686
484,630,1,901,0,0.25941664
485,752,1,1092,0,0.73274136
486,577,1,829,0,0.5336854
486,577,1,830,0,0.9670211
488,73,1,109,0,0.12844484
488,73,1,110,0,0.5254871
490,74,1,111,0,0.85286266
490,74,1,112,0,0.16717096
491,207,1,299,0,0.7719404
494,895,1,1301,0,0.9345638
494,895,1,1302,0,0.7379477
495,841,1,1228,0,0.6532688
496,888,1,1291,0,0.21634668
497,958,1,1389,0,0.9283432
497,958,1,1390,0,0.082339466
498,726,1,1047,0,0.36573806
498,726,1,1048,0,0.05574174
498,726,1,1049,0,0.46720105
500,370,1,516,0,0.7368498
501,777,1,1125,0,0.50188494
501,777,1,1126,0,0.23397873
501,777,1,1127,0,0.63091296
502,687,1,992,0,0.7384378
503,476,1,685,0,0.25364357
503,476,1,686,0,0.3282547
505,102,1,143,0,0.20634621
505,102,1,144,0,0.45334092
506,756,1,1094,0,0.058872204
506,756,1,1095,0,0.41675657
508,997,1,1442,0,0.08449851
508,997,1,1443,0,0.26056063
509,426,1,618,0,0.99107724
509,426,1,619,0,0.069338895
509,426,1,620,0,0.29509363
509,426,1,621,0,0.3804369
510,300,1,414,0,0.8305865
511,173,1,252,0,0.113522634
511,173,1,253,0,0.9278086
511,173,1,254,0,0.721765
511,173,1,255,0,0.89860517
512,798,1,1166,0,0.8196368
512,798,1,1167,0,0.5877005
513,96,1,136,0,0.053026255
514,824,1,1205,0,0.9035095
515,640,1,916,0,0.583327
516,269,1,379,0,0.16946514
518,789,1,1148,0,0.9529304
519,745,1,1080,0,0.16388528
519,745,1,1081,0,0.19552143
519,745,1,1082,0,0.6053852
519,745,1,1083,0,0.73777103
521,229,1,321,0,0.13202968
522,941,1,1365,0,0.3940714
522,941,1,1366,0,0.44869068
524,236,1,329,0,0.45770016
524,236,1,330,0,0.47903895
525,855,1,1243,0,0.45188862
526,345,1,487,0,0.01749849
527,947,1,1372,0,0.9347637
527,947,1,1373,0,0.5774553
527,947,1,1374,0,0.70607674
528,546,1,781,0,0.6628012
529,891,1,1296,0,0.9567854
529,891,1,1297,0,0.55369246
530,923,1,1333,0,0.35263848
531,113,1,158,0,0.7528376
531,113,1,159,0,0.1819924
532,289,1,404,0,0.59431493
533,645,1,923,0,0.7387266
534,138,1,189,0,0.56933
534,138,1,190,0,0.8411074
534,138,1,191,0,0.14339796
535,143,1,199,0,0.814499
537,846,1,1232,0,0.9425911
537,846,1,1233,0,0.84972405
539,66,1,99,0,0.38059562
541,654,1,937,0,0.15303537
541,654,1,938,0,0.59641105
541,654,1,939,0,0.2598812
541,654,1,940,0,0.701318
543,227,1,319,0,0.31563568
545,279,1,391,0,0.7192973
547,642,1,918,0,0.39036
547,642,1,919,0,0.47559032
547,642,1,920,0,0.9107496
548,41,1,64,0,0.39809707
548,41,1,65,0,0.052681442
548,41,1,66,0,0.96193355
548,41,1,67,0,0.16507192
549,417,1,594,0,0.2917805
549,417,1,595,0,0.76508605
549,417,1,596,0,0.0005124376
551,330,1,461,0,0.7579987
552,991,1,1433,0,0.49202505
552,991,1,1434,0,0.669441
552,991,1,1435,0,0.33625963
553,867,1,1259,0,0.3032123
554,983,1,1424,0,0.9552473
555,134,1,182,0,0.8944046
555,134,1,183,0,0.6389216
556,866,1,1257,0,0.34871307
556,866,1,1258,0,0.09997022
557,126,1,172,0,0.066274405
558,532,1,754,0,0.2737106
559,646,1,924,0,0.7348955
561,92,1,132,0,0.25837407
561,92,1,133,0,0.25816128
564,79,1,119,0,0.5275611
565,108,1,153,0,0.76920044
568,112,1,154,0,0.9815338
568,112,1,155,0,0.9603166
568,112,1,156,0,0.569932
568,112,1,157,0,0.6458996
569,100,1,141,0,0.33358797
569,100,1,142,0,0.14903858
571,833,1,1221,0,0.6291277
571,833,1,1222,0,0.15361859
572,992,1,1436,0,0.8900981
572,992,1,1437,0,0.14757088
573,169,1,248,0,0.66796166
573,169,1,249,0,0.053968348
573,169,1,250,0,0.68723696
574,624,1,893,0,0.19750068
575,202,1,294,0,0.65517986
575,202,1,295,0,0.8397611
577,851,1,1236,0,0.025802536
577,851,1,1237,0,0.3466658
578,154,1,227,0,0.13059774
579,928,1,1343,0,0.26970217
580,244,1,339,0,0.34963837
581,479,1,687,0,0.9710357
583,249,1,345,0,0.36441305
584,650,1,931,0,0.69048995
584,650,1,932,0,0.27072266
585,791,1,1149,0,0.24741477
585,791,1,1150,0,0.39273745
585,791,1,1151,0,0.6150547
586,725,1,1045,0,0.58957577
586,725,1,1046,0,0.39998767
587,781,1,1133,0,0.18220021
587,781,1,1134,0,0.8328133
587,781,1,1135,0,0.5582611
588,497,1,709,0,0.5936829
589,261,1,366,0,0.7287928
590,688,1,993,0,0.21155079
590,688,1,994,0,0.95104146
591,475,1,684,0,0.7913353
594,564,1,808,0,0.7955227
594,564,1,809,0,0.74791116
594,564,1,810,0,0.20495221
596,644,1,922,0,0.65187025
597,919,1,1326,0,0.2434984
597,919,1,1327,0,0.5291743
